"fur","name"
"http://dbpedia.org/resource/Cross_ply_tyre","Cross ply tyre"
"http://dbpedia.org/resource/D._J._De_Pree","D. J. De Pree"
"http://dbpedia.org/resource/Dakota_Jackson","Dakota Jackson"
"http://dbpedia.org/resource/Daniel_Pabst","Daniel Pabst"
"http://dbpedia.org/resource/Daniel_Romanchuk","Daniel Romanchuk"
"http://dbpedia.org/resource/Darlene_Hunter","Darlene Hunter"
"http://dbpedia.org/resource/Darrell_Peart","Darrell Peart"
"http://dbpedia.org/resource/David_Levin_(balloonist)","David Levin (balloonist)"
"http://dbpedia.org/resource/David_Lynch","David Lynch"
"http://dbpedia.org/resource/David_Schwarz_(aviation_inventor)","David Schwarz (aviation inventor)"
"http://dbpedia.org/resource/David_Weeks_(designer)","David Weeks (designer)"
"http://dbpedia.org/resource/Davis_Allen","Davis Allen"
"http://dbpedia.org/resource/Altar_(Bible)","Altar (Bible)"
"http://dbpedia.org/resource/Altar_(Wicca)","Altar (Wicca)"
"http://dbpedia.org/resource/Altar_candle","Altar candle"
"http://dbpedia.org/resource/Altar_crucifix","Altar crucifix"
"http://dbpedia.org/resource/Altar_frontal_from_Avià","Altar frontal from Avià"
"http://dbpedia.org/resource/Altar_frontal_from_Cardet","Altar frontal from Cardet"
"http://dbpedia.org/resource/Altar_frontal_from_La_Seu_d'Urgell_or_of_The_Apostles","Altar frontal from La Seu d'Urgell or of The Apostles"
"http://dbpedia.org/resource/Altar_frontal_from_Santa_Maria_in_Taüll","Altar frontal from Santa Maria in Taüll"
"http://dbpedia.org/resource/Altar_frontal_from_Tavèrnoles","Altar frontal from Tavèrnoles"
"http://dbpedia.org/resource/Altar_lamp","Altar lamp"
"http://dbpedia.org/resource/Altar_of_Hieron","Altar of Hieron"
"http://dbpedia.org/resource/Altar_of_San_Girolamo","Altar of San Girolamo"
"http://dbpedia.org/resource/Altar_of_repose","Altar of repose"
"http://dbpedia.org/resource/Altar_of_the_Twelve_Gods","Altar of the Twelve Gods"
"http://dbpedia.org/resource/Altarpiece_of_the_Holy_Trinity_(Master_of_the_Litoměřice_Altarpiece)","Altarpiece of the Holy Trinity (Master of the Litoměřice Altarpiece)"
"http://dbpedia.org/resource/Altarpiece_of_the_Saints_John","Altarpiece of the Saints John"
"http://dbpedia.org/resource/Altars_for_Peace","Altars for Peace"
"http://dbpedia.org/resource/Altars_in_Latin_America","Altars in Latin America"
"http://dbpedia.org/resource/Ambon_(liturgy)","Ambon (liturgy)"
"http://dbpedia.org/resource/America_(airship)","America (airship)"
"http://dbpedia.org/resource/Jason_Nelms","Jason Nelms"
"http://dbpedia.org/resource/Jean_Driscoll","Jean Driscoll"
"http://dbpedia.org/resource/Jean_Piccard","Jean Piccard"
"http://dbpedia.org/resource/Jeannette_Piccard","Jeannette Piccard"
"http://dbpedia.org/resource/Jeff_Leatham","Jeff Leatham"
"http://dbpedia.org/resource/Jenna_Fesemyer","Jenna Fesemyer"
"http://dbpedia.org/resource/Jens_Risom","Jens Risom"
"http://dbpedia.org/resource/Jeremy_Lade","Jeremy Lade"
"http://dbpedia.org/resource/Jerry_Bush","Jerry Bush"
"http://dbpedia.org/resource/Jessica_Galli","Jessica Galli"
"http://dbpedia.org/resource/Jessica_Rogers","Jessica Rogers"
"http://dbpedia.org/resource/Jim_Montgomery_(basketball)","Jim Montgomery (basketball)"
"http://dbpedia.org/resource/Joe_Chambers_(basketball)","Joe Chambers (basketball)"
"http://dbpedia.org/resource/Joel_Hitt","Joel Hitt"
"http://dbpedia.org/resource/John_Boie","John Boie"
"http://dbpedia.org/resource/John_Cederquist","John Cederquist"
"http://dbpedia.org/resource/John_H._Waterhouse","John H. Waterhouse"
"http://dbpedia.org/resource/John_Jeffries","John Jeffries"
"http://dbpedia.org/resource/John_Moir_(basketball)","John Moir (basketball)"
"http://dbpedia.org/resource/John_Price_Durbin","John Price Durbin"
"http://dbpedia.org/resource/John_Wiggers","John Wiggers"
"http://dbpedia.org/resource/Johnny_McAdams","Johnny McAdams"
"http://dbpedia.org/resource/Jon_Rydberg","Jon Rydberg"
"http://dbpedia.org/resource/Jonathan_Nesci","Jonathan Nesci"
"http://dbpedia.org/resource/Jorge_Sánchez_(basketball)","Jorge Sánchez (basketball)"
"http://dbpedia.org/resource/Joseph_Kittinger","Joseph Kittinger"
"http://dbpedia.org/resource/Joshua_Turek","Joshua Turek"
"http://dbpedia.org/resource/Bead_breaker","Bead breaker"
"http://dbpedia.org/resource/Beadlock","Beadlock"
"http://dbpedia.org/resource/Beaune_Altarpiece","Beaune Altarpiece"
"http://dbpedia.org/resource/Kumho_Tire_Co._v._Carmichael","Kumho Tire Co. v. Carmichael"
"http://dbpedia.org/resource/Kōiki-kōen-mae_Station","Kōiki-kōen-mae Station"
"http://dbpedia.org/resource/L-8","L-8"
"http://dbpedia.org/resource/L-class_blimp","L-class blimp"
"http://dbpedia.org/resource/LZ_127_Graf_Zeppelin_operational_history","LZ 127 Graf Zeppelin operational history"
"http://dbpedia.org/resource/LZ_17","LZ 17"
"http://dbpedia.org/resource/LZ_37","LZ 37"
"http://dbpedia.org/resource/Lakehurst_Maxfield_Field","Lakehurst Maxfield Field"
"http://dbpedia.org/resource/Landon_Turner_(basketball)","Landon Turner (basketball)"
"http://dbpedia.org/resource/Larry_Newman_(aviator)","Larry Newman (aviator)"
"http://dbpedia.org/resource/D-class_blimp","D-class blimp"
"http://dbpedia.org/resource/DN-1","DN-1"
"http://dbpedia.org/resource/Thaddeus_S._C._Lowe","Thaddeus S. C. Lowe"
"http://dbpedia.org/resource/The_Hindenburg_(film)","The Hindenburg (film)"
"http://dbpedia.org/resource/William_Ellsworth_Kepner","William Ellsworth Kepner"
"http://dbpedia.org/resource/William_Lightfoot_Price","William Lightfoot Price"
"http://dbpedia.org/resource/William_Penhallow_Henderson","William Penhallow Henderson"
"http://dbpedia.org/resource/William_Savery_(cabinetmaker)","William Savery (cabinetmaker)"
"http://dbpedia.org/resource/Wilson_Fitts","Wilson Fitts"
"http://dbpedia.org/resource/Direct_TPMS","Direct TPMS"
"http://dbpedia.org/resource/Dixmude_(airship)","Dixmude (airship)"
"http://dbpedia.org/resource/Dominic_Pangborn","Dominic Pangborn"
"http://dbpedia.org/resource/Dominion_Tire_Plant","Dominion Tire Plant"
"http://dbpedia.org/resource/Don_Chadwick","Don Chadwick"
"http://dbpedia.org/resource/Jennifer_Cecere","Jennifer Cecere"
"http://dbpedia.org/resource/SkyCat","SkyCat"
"http://dbpedia.org/resource/Epsilon_class_blimp","Epsilon class blimp"
"http://dbpedia.org/resource/Erbslöh","Erbslöh"
"http://dbpedia.org/resource/John_O'Brien_(basketball,_born_1916)","John O'Brien (basketball, born 1916)"
"http://dbpedia.org/resource/John_Wise_(balloonist)","John Wise (balloonist)"
"http://dbpedia.org/resource/Michelin_PAX_System","Michelin PAX System"
"http://dbpedia.org/resource/Ozone_cracking","Ozone cracking"
"http://dbpedia.org/resource/Patrie_(airship)","Patrie (airship)"
"http://dbpedia.org/resource/Pergamon_Altar","Pergamon Altar"
"http://dbpedia.org/resource/Polyester","Polyester"
"http://dbpedia.org/resource/Polyptych_of_Perugia","Polyptych of Perugia"
"http://dbpedia.org/resource/Presta_valve","Presta valve"
"http://dbpedia.org/resource/William_Paullin","William Paullin"
"http://dbpedia.org/resource/Gilbert_Rohde","Gilbert Rohde"
"http://dbpedia.org/resource/La_République_(airship)","La République (airship)"
"http://dbpedia.org/resource/Robur_the_Conqueror","Robur the Conqueror"
"http://dbpedia.org/resource/Roma_(airship)","Roma (airship)"
"http://dbpedia.org/resource/SST_class_airship","SST class airship"
"http://dbpedia.org/resource/Samuel_Harding_(cabinetmaker)","Samuel Harding (cabinetmaker)"
"http://dbpedia.org/resource/Samuel_Loomis_(businessman)","Samuel Loomis (businessman)"
"http://dbpedia.org/resource/Firestone_and_Ford_tire_controversy","Firestone and Ford tire controversy"
"http://dbpedia.org/resource/Flat_tire","Flat tire"
"http://dbpedia.org/resource/Fo_Wilson","Fo Wilson"
"http://dbpedia.org/resource/Forensic_tire_tread_evidence","Forensic tire tread evidence"
"http://dbpedia.org/resource/Formula_One_tyres","Formula One tyres"
"http://dbpedia.org/resource/Fran_Hosken","Fran Hosken"
"http://dbpedia.org/resource/George_A._Schastey","George A. Schastey"
"http://dbpedia.org/resource/Goddard_and_Townsend","Goddard and Townsend"
"http://dbpedia.org/resource/Goodyear_Blimp","Goodyear Blimp"
"http://dbpedia.org/resource/Goodyear_GZ-20","Goodyear GZ-20"
"http://dbpedia.org/resource/Goodyear_Polyglas_tire","Goodyear Polyglas tire"
"http://dbpedia.org/resource/Goodyear_ZWG","Goodyear ZWG"
"http://dbpedia.org/resource/Soviet_and_Russian_airships","Soviet and Russian airships"
"http://dbpedia.org/resource/Ruth_Francken","Ruth Francken"
"http://dbpedia.org/resource/Tire_rotation","Tire rotation"
"http://dbpedia.org/resource/US_Navy_airships_during_World_War_II","US Navy airships during World War II"
"http://dbpedia.org/resource/ISO_5775","ISO 5775"
"http://dbpedia.org/resource/J-class_blimp","J-class blimp"
"http://dbpedia.org/resource/Outline_of_tires","Outline of tires"
"http://dbpedia.org/resource/Polyptych","Polyptych"
"http://dbpedia.org/resource/Tire_load_sensitivity","Tire load sensitivity"
"http://dbpedia.org/resource/Ballonet","Ballonet"
"http://dbpedia.org/resource/Balloon_(aeronautics)","Balloon (aeronautics)"
"http://dbpedia.org/resource/Balloon_tire","Balloon tire"
"http://dbpedia.org/resource/Bar_grip","Bar grip"
"http://dbpedia.org/resource/Rolland_Todd","Rolland Todd"
"http://dbpedia.org/resource/Rosanne_Somerson","Rosanne Somerson"
"http://dbpedia.org/resource/Roscoe_Turner","Roscoe Turner"
"http://dbpedia.org/resource/Rubber_(2010_film)","Rubber (2010 film)"
"http://dbpedia.org/resource/Rubber_Manufacturers_Association","Rubber Manufacturers Association"
"http://dbpedia.org/resource/Rudy_Debnar","Rudy Debnar"
"http://dbpedia.org/resource/Russ_Ochsenhirt","Russ Ochsenhirt"
"http://dbpedia.org/resource/Russel_Wright","Russel Wright"
"http://dbpedia.org/resource/Ryan_Neiswender","Ryan Neiswender"
"http://dbpedia.org/resource/Communion_table","Communion table"
"http://dbpedia.org/resource/Conan_blimp","Conan blimp"
"http://dbpedia.org/resource/Conrad_Airship_CA_80","Conrad Airship CA 80"
"http://dbpedia.org/resource/Alphonse_Mattia","Alphonse Mattia"
"http://dbpedia.org/resource/Altar","Altar"
"http://dbpedia.org/resource/Altar_cloth","Altar cloth"
"http://dbpedia.org/resource/Altar_stone","Altar stone"
"http://dbpedia.org/resource/Aluminium","Aluminium"
"http://dbpedia.org/resource/Amanda_McGrory","Amanda McGrory"
"http://dbpedia.org/resource/American_Blimp_A-170","American Blimp A-170"
"http://dbpedia.org/resource/American_Blimp_Corporation","American Blimp Corporation"
"http://dbpedia.org/resource/American_Blimp_MZ-3","American Blimp MZ-3"
"http://dbpedia.org/resource/Amy_Devers","Amy Devers"
"http://dbpedia.org/resource/Angelo_Mongiovi","Angelo Mongiovi"
"http://dbpedia.org/resource/Anjali_Forber-Pratt","Anjali Forber-Pratt"
"http://dbpedia.org/resource/21st_Century_Airships_SPAS_13","21st Century Airships SPAS 13"
"http://dbpedia.org/resource/23-class_airship","23-class airship"
"http://dbpedia.org/resource/A._H._Davenport_and_Company","A. H. Davenport and Company"
"http://dbpedia.org/resource/AEREON_III","AEREON III"
"http://dbpedia.org/resource/Ben_Abruzzo","Ben Abruzzo"
"http://dbpedia.org/resource/Ben_Stephens","Ben Stephens"
"http://dbpedia.org/resource/Benjamin_Foulois","Benjamin Foulois"
"http://dbpedia.org/resource/Bill_Lloyd_(basketball)","Bill Lloyd (basketball)"
"http://dbpedia.org/resource/Bill_Reeves_(basketball)","Bill Reeves (basketball)"
"http://dbpedia.org/resource/Chalais-Meudon","Chalais-Meudon"
"http://dbpedia.org/resource/Charles_Bolsius","Charles Bolsius"
"http://dbpedia.org/resource/Charles_E._Rosendahl","Charles E. Rosendahl"
"http://dbpedia.org/resource/Charles_F._Ritchel","Charles F. Ritchel"
"http://dbpedia.org/resource/Charles_Limbert","Charles Limbert"
"http://dbpedia.org/resource/Charles_Radtke","Charles Radtke"
"http://dbpedia.org/resource/Charles_and_Ray_Eames","Charles and Ray Eames"
"http://dbpedia.org/resource/Chelso_Tamagno","Chelso Tamagno"
"http://dbpedia.org/resource/Cheri_Blauwet","Cheri Blauwet"
"http://dbpedia.org/resource/Cheri_Madsen","Cheri Madsen"
"http://dbpedia.org/resource/Alexander_Grabovetskiy","Alexander Grabovetskiy"
"http://dbpedia.org/resource/Alexander_Roux","Alexander Roux"
"http://dbpedia.org/resource/Frank_Gehry","Frank Gehry"
"http://dbpedia.org/resource/Frank_George_Seyfang","Frank George Seyfang"
"http://dbpedia.org/resource/Frank_Lloyd_Wright","Frank Lloyd Wright"
"http://dbpedia.org/resource/Frank_P._Lahm","Frank P. Lahm"
"http://dbpedia.org/resource/Fred_Beretta","Fred Beretta"
"http://dbpedia.org/resource/Fred_Keller_(politician)","Fred Keller (politician)"
"http://dbpedia.org/resource/Fudōin-mae_Station","Fudōin-mae Station"
"http://dbpedia.org/resource/Furuichi_Station_(Hiroshima)","Furuichi Station (Hiroshima)"
"http://dbpedia.org/resource/Joyce_Anderson","Joyce Anderson"
"http://dbpedia.org/resource/Judy_Kensley_McKie","Judy Kensley McKie"
"http://dbpedia.org/resource/Jule_Rivlin","Jule Rivlin"
"http://dbpedia.org/resource/Jōhoku_Station","Jōhoku Station"
"http://dbpedia.org/resource/K-1_(airship)","K-1 (airship)"
"http://dbpedia.org/resource/K-class_blimp","K-class blimp"
"http://dbpedia.org/resource/Kamidana","Kamidana"
"http://dbpedia.org/resource/Kamiyasu_Station","Kamiyasu Station"
"http://dbpedia.org/resource/Benin_ancestral_altars","Benin ancestral altars"
"http://dbpedia.org/resource/Benjamin_Randolph_(cabinetmaker)","Benjamin Randolph (cabinetmaker)"
"http://dbpedia.org/resource/Daniel_Trotter","Daniel Trotter"
"http://dbpedia.org/resource/Tire_Trouble","Tire Trouble"
"http://dbpedia.org/resource/Tire_manufacturing","Tire manufacturing"
"http://dbpedia.org/resource/Tire_tread","Tire tread"
"http://dbpedia.org/resource/Tokyo_Dome","Tokyo Dome"
"http://dbpedia.org/resource/Tom_Sellers_(athlete)","Tom Sellers (athlete)"
"http://dbpedia.org/resource/Tom_Wukovits","Tom Wukovits"
"http://dbpedia.org/resource/Tommy_O'Brien_(basketball)","Tommy O'Brien (basketball)"
"http://dbpedia.org/resource/Tomo-chūō_Station","Tomo-chūō Station"
"http://dbpedia.org/resource/Tomo_Station","Tomo Station"
"http://dbpedia.org/resource/Toulouse_Metro","Toulouse Metro"
"http://dbpedia.org/resource/Trevon_Jenifer","Trevon Jenifer"
"http://dbpedia.org/resource/Dorothy_Rogers","Dorothy Rogers"
"http://dbpedia.org/resource/Dossal","Dossal"
"http://dbpedia.org/resource/Duncan_Phyfe","Duncan Phyfe"
"http://dbpedia.org/resource/Dustcap","Dustcap"
"http://dbpedia.org/resource/Michelin_TRX","Michelin TRX"
"http://dbpedia.org/resource/Thrust_vectoring","Thrust vectoring"
"http://dbpedia.org/resource/Tire-derived_fuel","Tire-derived fuel"
"http://dbpedia.org/resource/Édouard_Surcouf","Édouard Surcouf"
"http://dbpedia.org/resource/Giovanni_Battista_Pirelli","Giovanni Battista Pirelli"
"http://dbpedia.org/resource/Gross-Basenach","Gross-Basenach"
"http://dbpedia.org/resource/R33-class_airship","R33-class airship"
"http://dbpedia.org/resource/Relaxation_length","Relaxation length"
"http://dbpedia.org/resource/Luke_Vincent_Lockwood","Luke Vincent Lockwood"
"http://dbpedia.org/resource/Nolen_Niu","Nolen Niu"
"http://dbpedia.org/resource/Rigid_airship","Rigid airship"
"http://dbpedia.org/resource/Barnes_Wallis","Barnes Wallis"
"http://dbpedia.org/resource/Battle_of_Jericho","Battle of Jericho"
"http://dbpedia.org/resource/Battlefield_1","Battlefield 1"
"http://dbpedia.org/resource/Beata_Choma","Beata Choma"
"http://dbpedia.org/resource/Ivy_Baldwin","Ivy Baldwin"
"http://dbpedia.org/resource/JLENS","JLENS"
"http://dbpedia.org/resource/Jack_Jennings_(basketball)","Jack Jennings (basketball)"
"http://dbpedia.org/resource/Jack_Ozburn","Jack Ozburn"
"http://dbpedia.org/resource/Jack_Shaffer","Jack Shaffer"
"http://dbpedia.org/resource/Jacob_Williams","Jacob Williams"
"http://dbpedia.org/resource/Jake_Nagode","Jake Nagode"
"http://dbpedia.org/resource/Jake_Pelkington","Jake Pelkington"
"http://dbpedia.org/resource/Sew_Leeka","Sew Leeka"
"http://dbpedia.org/resource/Sharon_Hedrick","Sharon Hedrick"
"http://dbpedia.org/resource/Sharon_Moore_Myers","Sharon Moore Myers"
"http://dbpedia.org/resource/Shin-Hakushima_Station","Shin-Hakushima Station"
"http://dbpedia.org/resource/Shirley_Reilly","Shirley Reilly"
"http://dbpedia.org/resource/Council_of_Epaone","Council of Epaone"
"http://dbpedia.org/resource/The_Phoenix_(novel)","The Phoenix (novel)"
"http://dbpedia.org/resource/The_Rocketeer_(film)","The Rocketeer (film)"
"http://dbpedia.org/resource/Thomas_Day_(cabinetmaker)","Thomas Day (cabinetmaker)"
"http://dbpedia.org/resource/Thomas_G._W._Settle","Thomas G. W. Settle"
"http://dbpedia.org/resource/Thomas_Pheasant","Thomas Pheasant"
"http://dbpedia.org/resource/Thomas_Scott_Baldwin","Thomas Scott Baldwin"
"http://dbpedia.org/resource/Thomas_Selfridge","Thomas Selfridge"
"http://dbpedia.org/resource/Thunderbird_6","Thunderbird 6"
"http://dbpedia.org/resource/Tim_Cole_(balloonist)","Tim Cole (balloonist)"
"http://dbpedia.org/resource/Kubicek_AV-1","Kubicek AV-1"
"http://dbpedia.org/resource/Lisa_the_Beauty_Queen","Lisa the Beauty Queen"
"http://dbpedia.org/resource/Philip_Michael_Wolfson","Philip Michael Wolfson"
"http://dbpedia.org/resource/Piasecki_PA-97","Piasecki PA-97"
"http://dbpedia.org/resource/John_Needles","John Needles"
"http://dbpedia.org/resource/John_Saladino","John Saladino"
"http://dbpedia.org/resource/John_Shaw_(cabinetmaker)","John Shaw (cabinetmaker)"
"http://dbpedia.org/resource/Pillow_Fight_League","Pillow Fight League"
"http://dbpedia.org/resource/Tire_balance","Tire balance"
"http://dbpedia.org/resource/Knee_Defender","Knee Defender"
"http://dbpedia.org/resource/Ralph_Hazlett_Upson","Ralph Hazlett Upson"
"http://dbpedia.org/resource/Paul_Hembery","Paul Hembery"
"http://dbpedia.org/resource/ThothX_Tower","ThothX Tower"
"http://dbpedia.org/resource/Tire_model","Tire model"
"http://dbpedia.org/resource/Tire_recycling_in_the_United_States","Tire recycling in the United States"
"http://dbpedia.org/resource/Eyre_de_Lanux","Eyre de Lanux"
"http://dbpedia.org/resource/Fallout_4","Fallout 4"
"http://dbpedia.org/resource/Felicia_Ferrone","Felicia Ferrone"
"http://dbpedia.org/resource/Ferdinand_von_Zeppelin","Ferdinand von Zeppelin"
"http://dbpedia.org/resource/Annie_Evelyn","Annie Evelyn"
"http://dbpedia.org/resource/Antependium","Antependium"
"http://dbpedia.org/resource/Marv_Huffman","Marv Huffman"
"http://dbpedia.org/resource/Mary_Myers","Mary Myers"
"http://dbpedia.org/resource/Christy_Oates","Christy Oates"
"http://dbpedia.org/resource/Chul_(carpet)","Chul (carpet)"
"http://dbpedia.org/resource/Crimson_Skies","Crimson Skies"
"http://dbpedia.org/resource/Crumb_rubber","Crumb rubber"
"http://dbpedia.org/resource/Thomas_Affleck","Thomas Affleck"
"http://dbpedia.org/resource/Worldwide_Aeros_Corp","Worldwide Aeros Corp"
"http://dbpedia.org/resource/European_Tyre_and_Rim_Technical_Organisation","European Tyre and Rim Technical Organisation"
"http://dbpedia.org/resource/Mercy_seat","Mercy seat"
"http://dbpedia.org/resource/Roy_McMakin","Roy McMakin"
"http://dbpedia.org/resource/Tire_mousse","Tire mousse"
"http://dbpedia.org/resource/Marco_Tronchetti_Provera","Marco Tronchetti Provera"
"http://dbpedia.org/resource/Prothesis_(altar)","Prothesis (altar)"
"http://dbpedia.org/resource/Radial_force_variation","Radial force variation"
"http://dbpedia.org/resource/Radial_tire","Radial tire"
"http://dbpedia.org/resource/La_Ville_de_Paris_(airship)","La Ville de Paris (airship)"
