"bird","name"
"http://dbpedia.org/resource/Hydrornis","Hydrornis"
"http://dbpedia.org/resource/Looney_Tunes_Super_Stars'_Road_Runner_and_Wile_E._Coyote:_Supergenius_Hijinks","Looney Tunes Super Stars' Road Runner and Wile E. Coyote: Supergenius Hijinks"
"http://dbpedia.org/resource/Lutino_rosy-faced_lovebird_mutation","Lutino rosy-faced lovebird mutation"
"http://dbpedia.org/resource/Mascarene_grey_parakeet","Mascarene grey parakeet"
"http://dbpedia.org/resource/Swan_Island,_County_Antrim","Swan Island, County Antrim"
"http://dbpedia.org/resource/1660_destruction_of_Tiberias","1660 destruction of Tiberias"
"http://dbpedia.org/resource/Polydipsia_in_birds","Polydipsia in birds"
"http://dbpedia.org/resource/The_Bluff_(Cayman_Islands)","The Bluff (Cayman Islands)"
"http://dbpedia.org/resource/Alberto_O._Treganza","Alberto O. Treganza"
"http://dbpedia.org/resource/Androglossini","Androglossini"
"http://dbpedia.org/resource/Arini_(tribe)","Arini (tribe)"
"http://dbpedia.org/resource/Baiada_Poultry","Baiada Poultry"
"http://dbpedia.org/resource/Gnaeus_Cornelius_Lentulus_Augur","Gnaeus Cornelius Lentulus Augur"
"http://dbpedia.org/resource/Ira_Noel_Gabrielson","Ira Noel Gabrielson"
"http://dbpedia.org/resource/John_Warren_Aldrich","John Warren Aldrich"
"http://dbpedia.org/resource/Mangaia_crake","Mangaia crake"
"http://dbpedia.org/resource/Mangaia_rail","Mangaia rail"
"http://dbpedia.org/resource/Montane_tiny_greenbul","Montane tiny greenbul"
"http://dbpedia.org/resource/Niue_night_heron","Niue night heron"
"http://dbpedia.org/resource/Niue_rail","Niue rail"
"http://dbpedia.org/resource/Norwegian_Ornithological_Society","Norwegian Ornithological Society"
"http://dbpedia.org/resource/Nuku_Hiva_rail","Nuku Hiva rail"
"http://dbpedia.org/resource/Polytelini","Polytelini"
"http://dbpedia.org/resource/Psittaculinae","Psittaculinae"
"http://dbpedia.org/resource/Sichuan_tit","Sichuan tit"
"http://dbpedia.org/resource/Tahuata_rail","Tahuata rail"
"http://dbpedia.org/resource/Tubuai_rail","Tubuai rail"
"http://dbpedia.org/resource/Ua_Huka_rail","Ua Huka rail"
"http://dbpedia.org/resource/African_spotted_creeper","African spotted creeper"
"http://dbpedia.org/resource/Bermuda_towhee","Bermuda towhee"
"http://dbpedia.org/resource/Camiguin_hawk-owl","Camiguin hawk-owl"
"http://dbpedia.org/resource/Consumed_scrubfowl","Consumed scrubfowl"
"http://dbpedia.org/resource/Crested_Soultz","Crested Soultz"
"http://dbpedia.org/resource/Gaius_Octavius_Appius_Suetrius_Sabinus","Gaius Octavius Appius Suetrius Sabinus"
"http://dbpedia.org/resource/Japanese_white-eye_in_Hawaii","Japanese white-eye in Hawaii"
"http://dbpedia.org/resource/Layout_hunting","Layout hunting"
"http://dbpedia.org/resource/Megavitiornis","Megavitiornis"
"http://dbpedia.org/resource/Robert_Wilson_Shufeldt","Robert Wilson Shufeldt"
"http://dbpedia.org/resource/Tongatapu_rail","Tongatapu rail"
"http://dbpedia.org/resource/Viti_Levu_scrubfowl","Viti Levu scrubfowl"
"http://dbpedia.org/resource/Josselyn_Van_Tyne","Josselyn Van Tyne"
"http://dbpedia.org/resource/Maya_(bird)","Maya (bird)"
"http://dbpedia.org/resource/Monk_parakeet","Monk parakeet"
"http://dbpedia.org/resource/Elizabeth_Derryberry","Elizabeth Derryberry"
"http://dbpedia.org/resource/Thomas_E._Penard","Thomas E. Penard"
"http://dbpedia.org/resource/Anti-exhaustion_hypothesis","Anti-exhaustion hypothesis"
"http://dbpedia.org/resource/Backhendl","Backhendl"
"http://dbpedia.org/resource/Bahama_nuthatch","Bahama nuthatch"
"http://dbpedia.org/resource/Belem_curassow","Belem curassow"
"http://dbpedia.org/resource/Black-billed_hanging_parrot","Black-billed hanging parrot"
"http://dbpedia.org/resource/Coat_of_arms_of_the_Masovian_Voivodeship","Coat of arms of the Masovian Voivodeship"
"http://dbpedia.org/resource/George_Lowery","George Lowery"
"http://dbpedia.org/resource/Grand_Cayman_bullfinch","Grand Cayman bullfinch"
"http://dbpedia.org/resource/Nok_(bird)","Nok (bird)"
"http://dbpedia.org/resource/Rote_myzomela","Rote myzomela"
"http://dbpedia.org/resource/Speckled_nightingale-thrush","Speckled nightingale-thrush"
"http://dbpedia.org/resource/Spectacled_tyrannulet","Spectacled tyrannulet"
"http://dbpedia.org/resource/Banggai_jungle_flycatcher","Banggai jungle flycatcher"
"http://dbpedia.org/resource/Christopher_Filardi","Christopher Filardi"
"http://dbpedia.org/resource/List_of_birds_of_Sumatra","List of birds of Sumatra"
"http://dbpedia.org/resource/Morelet's_seedeater","Morelet's seedeater"
"http://dbpedia.org/resource/Painted_manakin","Painted manakin"
"http://dbpedia.org/resource/Striolated_manakin","Striolated manakin"
"http://dbpedia.org/resource/Whenua_Hou_diving_petrel","Whenua Hou diving petrel"
"http://dbpedia.org/resource/Biak_leaf_warbler","Biak leaf warbler"
"http://dbpedia.org/resource/Butterfly_coquette","Butterfly coquette"
"http://dbpedia.org/resource/Coat_of_arms_of_Silesia","Coat of arms of Silesia"
"http://dbpedia.org/resource/Coat_of_arms_of_the_Opole_Voivodeship","Coat of arms of the Opole Voivodeship"
"http://dbpedia.org/resource/Coat_of_arms_of_the_Silesian_Voivodeship","Coat of arms of the Silesian Voivodeship"
"http://dbpedia.org/resource/Cryptic_honeyeater","Cryptic honeyeater"
"http://dbpedia.org/resource/Looney_Tunes:_Twouble!","Looney Tunes: Twouble!"
"http://dbpedia.org/resource/Numfor_leaf_warbler","Numfor leaf warbler"
"http://dbpedia.org/resource/Shattered_Sword","Shattered Sword"
"http://dbpedia.org/resource/Sunda_owlet","Sunda owlet"
"http://dbpedia.org/resource/West_African_crested_tern","West African crested tern"
"http://dbpedia.org/resource/Black_Birders_Week","Black Birders Week"
"http://dbpedia.org/resource/Central_Park_birdwatching_incident","Central Park birdwatching incident"
"http://dbpedia.org/resource/List_of_Looney_Tunes_Cartoons_characters","List of Looney Tunes Cartoons characters"
"http://dbpedia.org/resource/List_of_birds_of_Somaliland","List of birds of Somaliland"
"http://dbpedia.org/resource/Paul_Slud","Paul Slud"
"http://dbpedia.org/resource/Accipitriformes","Accipitriformes"
"http://dbpedia.org/resource/Alpine_chough","Alpine chough"
"http://dbpedia.org/resource/Altamira_oriole","Altamira oriole"
"http://dbpedia.org/resource/American_bittern","American bittern"
"http://dbpedia.org/resource/American_white_ibis","American white ibis"
"http://dbpedia.org/resource/Anseriformes","Anseriformes"
"http://dbpedia.org/resource/Apodiformes","Apodiformes"
"http://dbpedia.org/resource/Aran_Islands","Aran Islands"
"http://dbpedia.org/resource/Arctic_tern","Arctic tern"
"http://dbpedia.org/resource/Ashdown_Forest","Ashdown Forest"
"http://dbpedia.org/resource/Atlantic_puffin","Atlantic puffin"
"http://dbpedia.org/resource/Auckland_Islands","Auckland Islands"
"http://dbpedia.org/resource/Australasian_robin","Australasian robin"
"http://dbpedia.org/resource/Bachman's_warbler","Bachman's warbler"
"http://dbpedia.org/resource/Bananaquit","Bananaquit"
"http://dbpedia.org/resource/Barn_owl","Barn owl"
"http://dbpedia.org/resource/Bear_Island_(Norway)","Bear Island (Norway)"
"http://dbpedia.org/resource/Bearded_reedling","Bearded reedling"
"http://dbpedia.org/resource/Big_Bird","Big Bird"
"http://dbpedia.org/resource/Bird-of-paradise","Bird-of-paradise"
"http://dbpedia.org/resource/Black-headed_gull","Black-headed gull"
"http://dbpedia.org/resource/Black-necked_grebe","Black-necked grebe"
"http://dbpedia.org/resource/Black-necked_swan","Black-necked swan"
"http://dbpedia.org/resource/Black-winged_kite","Black-winged kite"
"http://dbpedia.org/resource/Black_currawong","Black currawong"
"http://dbpedia.org/resource/Black_kite","Black kite"
"http://dbpedia.org/resource/Black_stork","Black stork"
"http://dbpedia.org/resource/Black_vulture","Black vulture"
"http://dbpedia.org/resource/Blue-tailed_bee-eater","Blue-tailed bee-eater"
"http://dbpedia.org/resource/Blue-winged_teal","Blue-winged teal"
"http://dbpedia.org/resource/Blue_jay","Blue jay"
"http://dbpedia.org/resource/Booby","Booby"
"http://dbpedia.org/resource/Brachypteraciidae","Brachypteraciidae"
"http://dbpedia.org/resource/Budgerigar","Budgerigar"
"http://dbpedia.org/resource/Bufflehead","Bufflehead"
"http://dbpedia.org/resource/Bulbul","Bulbul"
"http://dbpedia.org/resource/Camp_John_Hay","Camp John Hay"
"http://dbpedia.org/resource/Canada_goose","Canada goose"
"http://dbpedia.org/resource/Canvasback","Canvasback"
"http://dbpedia.org/resource/Cardinal_(bird)","Cardinal (bird)"
"http://dbpedia.org/resource/Castle_Espie","Castle Espie"
"http://dbpedia.org/resource/Catharus","Catharus"
"http://dbpedia.org/resource/Cedar_waxwing","Cedar waxwing"
"http://dbpedia.org/resource/Chesil_Beach","Chesil Beach"
"http://dbpedia.org/resource/Chocobo_Racing","Chocobo Racing"
"http://dbpedia.org/resource/Coal_tit","Coal tit"
"http://dbpedia.org/resource/Coat_of_arms_of_New_York","Coat of arms of New York"
"http://dbpedia.org/resource/Coat_of_arms_of_the_Philippines","Coat of arms of the Philippines"
"http://dbpedia.org/resource/Cocos_Island","Cocos Island"
"http://dbpedia.org/resource/Common_chaffinch","Common chaffinch"
"http://dbpedia.org/resource/Common_cuckoo","Common cuckoo"
"http://dbpedia.org/resource/Common_gallinule","Common gallinule"
"http://dbpedia.org/resource/Common_house_martin","Common house martin"
"http://dbpedia.org/resource/Common_loon","Common loon"
"http://dbpedia.org/resource/Common_merganser","Common merganser"
"http://dbpedia.org/resource/Common_moorhen","Common moorhen"
"http://dbpedia.org/resource/Common_pheasant","Common pheasant"
"http://dbpedia.org/resource/Common_pochard","Common pochard"
"http://dbpedia.org/resource/Common_shelduck","Common shelduck"
"http://dbpedia.org/resource/Common_starling","Common starling"
"http://dbpedia.org/resource/Common_tern","Common tern"
"http://dbpedia.org/resource/Coraciidae","Coraciidae"
"http://dbpedia.org/resource/Coraciiformes","Coraciiformes"
"http://dbpedia.org/resource/Crossbill","Crossbill"
"http://dbpedia.org/resource/Curlew","Curlew"
"http://dbpedia.org/resource/Devil's_Punch_Bowl","Devil's Punch Bowl"
"http://dbpedia.org/resource/Donald_Gets_Drafted","Donald Gets Drafted"
"http://dbpedia.org/resource/DuckTales","DuckTales"
"http://dbpedia.org/resource/DuckTales_the_Movie:_Treasure_of_the_Lost_Lamp","DuckTales the Movie: Treasure of the Lost Lamp"
"http://dbpedia.org/resource/Duckman","Duckman"
"http://dbpedia.org/resource/Dunlin","Dunlin"
"http://dbpedia.org/resource/Egyptian_goose","Egyptian goose"
"http://dbpedia.org/resource/Egyptian_vulture","Egyptian vulture"
"http://dbpedia.org/resource/Eurasian_bittern","Eurasian bittern"
"http://dbpedia.org/resource/Eurasian_blue_tit","Eurasian blue tit"
"http://dbpedia.org/resource/Eurasian_eagle-owl","Eurasian eagle-owl"
"http://dbpedia.org/resource/Eurasian_golden_oriole","Eurasian golden oriole"
"http://dbpedia.org/resource/Eurasian_hobby","Eurasian hobby"
"http://dbpedia.org/resource/Eurasian_jay","Eurasian jay"
"http://dbpedia.org/resource/Eurasian_wryneck","Eurasian wryneck"
"http://dbpedia.org/resource/European_crested_tit","European crested tit"
"http://dbpedia.org/resource/European_goldfinch","European goldfinch"
"http://dbpedia.org/resource/European_herring_gull","European herring gull"
"http://dbpedia.org/resource/European_honey_buzzard","European honey buzzard"
"http://dbpedia.org/resource/European_nightjar","European nightjar"
"http://dbpedia.org/resource/European_roller","European roller"
"http://dbpedia.org/resource/European_storm_petrel","European storm petrel"
"http://dbpedia.org/resource/European_turtle_dove","European turtle dove"
"http://dbpedia.org/resource/Fernando_de_Noronha","Fernando de Noronha"
"http://dbpedia.org/resource/Flamborough_Head","Flamborough Head"
"http://dbpedia.org/resource/Flamingo","Flamingo"
"http://dbpedia.org/resource/Fraser_Island","Fraser Island"
"http://dbpedia.org/resource/Fringillidae","Fringillidae"
"http://dbpedia.org/resource/Galliformes","Galliformes"
"http://dbpedia.org/resource/Gannet","Gannet"
"http://dbpedia.org/resource/Garganey","Garganey"
"http://dbpedia.org/resource/Gentoo_penguin","Gentoo penguin"
"http://dbpedia.org/resource/Glenveagh","Glenveagh"
"http://dbpedia.org/resource/Gosalyn_Mallard","Gosalyn Mallard"
"http://dbpedia.org/resource/Great_crested_grebe","Great crested grebe"
"http://dbpedia.org/resource/Great_egret","Great egret"
"http://dbpedia.org/resource/Greater_scaup","Greater scaup"
"http://dbpedia.org/resource/Green_heron","Green heron"
"http://dbpedia.org/resource/Grey_currawong","Grey currawong"
"http://dbpedia.org/resource/Ground_roller","Ground roller"
"http://dbpedia.org/resource/Ground_tit","Ground tit"
"http://dbpedia.org/resource/Gruiformes","Gruiformes"
"http://dbpedia.org/resource/Guineafowl","Guineafowl"
"http://dbpedia.org/resource/Harlequin_duck","Harlequin duck"
"http://dbpedia.org/resource/Heath_hen","Heath hen"
"http://dbpedia.org/resource/Hen_harrier","Hen harrier"
"http://dbpedia.org/resource/Himalayan_vulture","Himalayan vulture"
"http://dbpedia.org/resource/Hoopoe","Hoopoe"
"http://dbpedia.org/resource/Iberian_chiffchaff","Iberian chiffchaff"
"http://dbpedia.org/resource/Indicatoridae","Indicatoridae"
"http://dbpedia.org/resource/Iwo_Jima","Iwo Jima"
"http://dbpedia.org/resource/Japanese_aircraft_carrier_Akagi","Japanese aircraft carrier Akagi"
"http://dbpedia.org/resource/Jason_and_the_Argonauts_(1963_film)","Jason and the Argonauts (1963 film)"
"http://dbpedia.org/resource/Killdeer","Killdeer"
"http://dbpedia.org/resource/Kookaburra","Kookaburra"
"http://dbpedia.org/resource/Kure_Atoll","Kure Atoll"
"http://dbpedia.org/resource/Laughing_gull","Laughing gull"
"http://dbpedia.org/resource/Leighton_Moss_RSPB_reserve","Leighton Moss RSPB reserve"
"http://dbpedia.org/resource/Lesser_flamingo","Lesser flamingo"
"http://dbpedia.org/resource/Little_egret","Little egret"
"http://dbpedia.org/resource/Little_grebe","Little grebe"
"http://dbpedia.org/resource/Loriini","Loriini"
"http://dbpedia.org/resource/Lough_Corrib","Lough Corrib"
"http://dbpedia.org/resource/Lucius_Aemilius_Paullus_Macedonicus","Lucius Aemilius Paullus Macedonicus"
"http://dbpedia.org/resource/Macquarie_Island","Macquarie Island"
"http://dbpedia.org/resource/Mallard","Mallard"
"http://dbpedia.org/resource/Mandarin_duck","Mandarin duck"
"http://dbpedia.org/resource/Marsh_tit","Marsh tit"
"http://dbpedia.org/resource/Mediterranean_gull","Mediterranean gull"
"http://dbpedia.org/resource/Mesite","Mesite"
"http://dbpedia.org/resource/Miklos_Udvardy","Miklos Udvardy"
"http://dbpedia.org/resource/Montagu's_harrier","Montagu's harrier"
"http://dbpedia.org/resource/Moreton_Bay","Moreton Bay"
"http://dbpedia.org/resource/Mount_Pelée","Mount Pelée"
"http://dbpedia.org/resource/Mousebird","Mousebird"
"http://dbpedia.org/resource/Muscicapidae","Muscicapidae"
"http://dbpedia.org/resource/Nando's","Nando's"
"http://dbpedia.org/resource/Near_passerine","Near passerine"
"http://dbpedia.org/resource/New_World_quail","New World quail"
"http://dbpedia.org/resource/Northern_gannet","Northern gannet"
"http://dbpedia.org/resource/Northern_lapwing","Northern lapwing"
"http://dbpedia.org/resource/Northern_pintail","Northern pintail"
"http://dbpedia.org/resource/Northern_shoveler","Northern shoveler"
"http://dbpedia.org/resource/Northern_storm_petrel","Northern storm petrel"
"http://dbpedia.org/resource/Nucifraga","Nucifraga"
"http://dbpedia.org/resource/Numididae","Numididae"
"http://dbpedia.org/resource/Odontophoridae","Odontophoridae"
"http://dbpedia.org/resource/Oil_spill","Oil spill"
"http://dbpedia.org/resource/Old_World_babbler","Old World babbler"
"http://dbpedia.org/resource/Old_World_flycatcher","Old World flycatcher"
"http://dbpedia.org/resource/Old_World_vulture","Old World vulture"
"http://dbpedia.org/resource/Oriolus","Oriolus"
"http://dbpedia.org/resource/Orphan's_Benefit","Orphan's Benefit"
"http://dbpedia.org/resource/Ouse_Washes","Ouse Washes"
"http://dbpedia.org/resource/Owlet-nightjar","Owlet-nightjar"
"http://dbpedia.org/resource/Oystercatcher","Oystercatcher"
"http://dbpedia.org/resource/Paektu_Mountain","Paektu Mountain"
"http://dbpedia.org/resource/Pallas's_leaf_warbler","Pallas's leaf warbler"
"http://dbpedia.org/resource/Pallid_harrier","Pallid harrier"
"http://dbpedia.org/resource/Paradisaeidae","Paradisaeidae"
"http://dbpedia.org/resource/Paridae","Paridae"
"http://dbpedia.org/resource/Pelecaniformes","Pelecaniformes"
"http://dbpedia.org/resource/Peregrine_falcon","Peregrine falcon"
"http://dbpedia.org/resource/Phasianidae","Phasianidae"
"http://dbpedia.org/resource/Phoenicopteriformes","Phoenicopteriformes"
"http://dbpedia.org/resource/Phoeniculidae","Phoeniculidae"
"http://dbpedia.org/resource/Piciformes","Piciformes"
"http://dbpedia.org/resource/Pied_kingfisher","Pied kingfisher"
"http://dbpedia.org/resource/Podoces","Podoces"
"http://dbpedia.org/resource/Poole_Harbour","Poole Harbour"
"http://dbpedia.org/resource/Port_Colborne","Port Colborne"
"http://dbpedia.org/resource/Purple_heron","Purple heron"
"http://dbpedia.org/resource/Pycnonotidae","Pycnonotidae"
"http://dbpedia.org/resource/Read's_Island","Read's Island"
"http://dbpedia.org/resource/Red-breasted_merganser","Red-breasted merganser"
"http://dbpedia.org/resource/Ring-necked_duck","Ring-necked duck"
"http://dbpedia.org/resource/River_Test","River Test"
"http://dbpedia.org/resource/Robert_Stroud","Robert Stroud"
"http://dbpedia.org/resource/Rock_thrush","Rock thrush"
"http://dbpedia.org/resource/Ruddy_turnstone","Ruddy turnstone"
"http://dbpedia.org/resource/Rufous_hummingbird","Rufous hummingbird"
"http://dbpedia.org/resource/Sand_martin","Sand martin"
"http://dbpedia.org/resource/Sanderling","Sanderling"
"http://dbpedia.org/resource/Scarlet_ibis","Scarlet ibis"
"http://dbpedia.org/resource/Semipalmated_sandpiper","Semipalmated sandpiper"
"http://dbpedia.org/resource/Severe_acute_respiratory_syndrome","Severe acute respiratory syndrome"
"http://dbpedia.org/resource/Short-toed_snake_eagle","Short-toed snake eagle"
"http://dbpedia.org/resource/Siberian_chiffchaff","Siberian chiffchaff"
"http://dbpedia.org/resource/Snettisham_RSPB_reserve","Snettisham RSPB reserve"
"http://dbpedia.org/resource/Snow_bunting","Snow bunting"
"http://dbpedia.org/resource/Snow_goose","Snow goose"
"http://dbpedia.org/resource/Snowy_owl","Snowy owl"
"http://dbpedia.org/resource/Somerset_Levels","Somerset Levels"
"http://dbpedia.org/resource/Spanish_omelette","Spanish omelette"
"http://dbpedia.org/resource/Strumpshaw_Fen_RSPB_reserve","Strumpshaw Fen RSPB reserve"
"http://dbpedia.org/resource/Strychnine","Strychnine"
"http://dbpedia.org/resource/Sulidae","Sulidae"
"http://dbpedia.org/resource/Tadorna","Tadorna"
