"book","name"
"http://dbpedia.org/resource/Minuscule_684","Minuscule 684"
"http://dbpedia.org/resource/Minuscule_686","Minuscule 686"
"http://dbpedia.org/resource/Minuscule_687","Minuscule 687"
"http://dbpedia.org/resource/Minuscule_688","Minuscule 688"
"http://dbpedia.org/resource/Minuscule_689","Minuscule 689"
"http://dbpedia.org/resource/Minuscule_690","Minuscule 690"
"http://dbpedia.org/resource/Minuscule_691","Minuscule 691"
"http://dbpedia.org/resource/Minuscule_692","Minuscule 692"
"http://dbpedia.org/resource/Minuscule_693","Minuscule 693"
"http://dbpedia.org/resource/Minuscule_694","Minuscule 694"
"http://dbpedia.org/resource/Minuscule_695","Minuscule 695"
"http://dbpedia.org/resource/Minuscule_696","Minuscule 696"
"http://dbpedia.org/resource/Minuscule_697","Minuscule 697"
"http://dbpedia.org/resource/Minuscule_698","Minuscule 698"
"http://dbpedia.org/resource/Minuscule_699","Minuscule 699"
"http://dbpedia.org/resource/Minuscule_701","Minuscule 701"
"http://dbpedia.org/resource/Minuscule_702","Minuscule 702"
"http://dbpedia.org/resource/Minuscule_703","Minuscule 703"
"http://dbpedia.org/resource/Minuscule_705","Minuscule 705"
"http://dbpedia.org/resource/Minuscule_706","Minuscule 706"
"http://dbpedia.org/resource/Minuscule_707","Minuscule 707"
"http://dbpedia.org/resource/Minuscule_708","Minuscule 708"
"http://dbpedia.org/resource/Minuscule_709","Minuscule 709"
"http://dbpedia.org/resource/Minuscule_710","Minuscule 710"
"http://dbpedia.org/resource/Minuscule_711","Minuscule 711"
"http://dbpedia.org/resource/Minuscule_712","Minuscule 712"
"http://dbpedia.org/resource/Minuscule_713","Minuscule 713"
"http://dbpedia.org/resource/Mockingjay","Mockingjay"
"http://dbpedia.org/resource/Mohammed_Badie","Mohammed Badie"
"http://dbpedia.org/resource/Mohammed_and_Charlemagne","Mohammed and Charlemagne"
"http://dbpedia.org/resource/Mr_Shaw's_Shipshape_Shoeshop","Mr Shaw's Shipshape Shoeshop"
"http://dbpedia.org/resource/My_Dead_Body","My Dead Body"
"http://dbpedia.org/resource/Nadabindu_Upanishad","Nadabindu Upanishad"
"http://dbpedia.org/resource/Nauruan_passport","Nauruan passport"
"http://dbpedia.org/resource/Necroscope_IV:_Deadspeak","Necroscope IV: Deadspeak"
"http://dbpedia.org/resource/New_Songs_from_the_Jade_Terrace","New Songs from the Jade Terrace"
"http://dbpedia.org/resource/New_Zealand_Certificate_of_Identity","New Zealand Certificate of Identity"
"http://dbpedia.org/resource/Night_of_the_Grizzlies","Night of the Grizzlies"
"http://dbpedia.org/resource/Nine_Attempts_to_Clone_a_Poem","Nine Attempts to Clone a Poem"
"http://dbpedia.org/resource/No_good_deed_goes_unpunished","No good deed goes unpunished"
"http://dbpedia.org/resource/Noah's_Brother","Noah's Brother"
"http://dbpedia.org/resource/Not_So_Quiet:_Stepdaughters_of_War","Not So Quiet: Stepdaughters of War"
"http://dbpedia.org/resource/November_(novella)","November (novella)"
"http://dbpedia.org/resource/Nupedia","Nupedia"
"http://dbpedia.org/resource/On_Hallowed_Ground","On Hallowed Ground"
"http://dbpedia.org/resource/Palauan_passport","Palauan passport"
"http://dbpedia.org/resource/Palladius_(Caesar)","Palladius (Caesar)"
"http://dbpedia.org/resource/Pish_Posh","Pish Posh"
"http://dbpedia.org/resource/Pitcher-Plants_of_Borneo","Pitcher-Plants of Borneo"
"http://dbpedia.org/resource/Pitcher_Plants_of_the_Old_World","Pitcher Plants of the Old World"
"http://dbpedia.org/resource/Poems_on_Various_Subjects,_Religious_and_Moral","Poems on Various Subjects, Religious and Moral"
"http://dbpedia.org/resource/Polish_passport","Polish passport"
"http://dbpedia.org/resource/Principles_of_Information_Security","Principles of Information Security"
"http://dbpedia.org/resource/Profile_(novel)","Profile (novel)"
"http://dbpedia.org/resource/Radiant_Shadows","Radiant Shadows"
"http://dbpedia.org/resource/Requiem_(Jenkins)","Requiem (Jenkins)"
"http://dbpedia.org/resource/Robert_Biscup","Robert Biscup"
"http://dbpedia.org/resource/Saiwai_Qixia_Zhuan","Saiwai Qixia Zhuan"
"http://dbpedia.org/resource/Salvation_on_Sand_Mountain","Salvation on Sand Mountain"
"http://dbpedia.org/resource/Samoan_passport","Samoan passport"
"http://dbpedia.org/resource/Sea_Swept","Sea Swept"
"http://dbpedia.org/resource/Shadrach_in_the_Furnace","Shadrach in the Furnace"
"http://dbpedia.org/resource/Sierra_de_Quila","Sierra de Quila"
"http://dbpedia.org/resource/Singapore_Certificate_of_Identity","Singapore Certificate of Identity"
"http://dbpedia.org/resource/Skin_Deep_(webcomic)","Skin Deep (webcomic)"
"http://dbpedia.org/resource/Skulduggery_Pleasant:_Mortal_Coil","Skulduggery Pleasant: Mortal Coil"
"http://dbpedia.org/resource/Solomon_Islands_passport","Solomon Islands passport"
"http://dbpedia.org/resource/Song_of_the_Trees","Song of the Trees"
"http://dbpedia.org/resource/Sorekara","Sorekara"
"http://dbpedia.org/resource/Stair_Memorial_Encyclopaedia","Stair Memorial Encyclopaedia"
"http://dbpedia.org/resource/Storm_Warning_(Park_novel)","Storm Warning (Park novel)"
"http://dbpedia.org/resource/The_Anti-Politics_Machine","The Anti-Politics Machine"
"http://dbpedia.org/resource/The_Autobiography_of_Malcolm_X","The Autobiography of Malcolm X"
"http://dbpedia.org/resource/The_Body_of_Christopher_Creed","The Body of Christopher Creed"
"http://dbpedia.org/resource/The_Demon_in_the_Sun_Parlor","The Demon in the Sun Parlor"
"http://dbpedia.org/resource/The_Emperor's_Code","The Emperor's Code"
"http://dbpedia.org/resource/The_Final_Four_of_Everything","The Final Four of Everything"
"http://dbpedia.org/resource/The_First_Supper","The First Supper"
"http://dbpedia.org/resource/The_Gods_Return","The Gods Return"
"http://dbpedia.org/resource/The_Hawk_in_the_Rain","The Hawk in the Rain"
"http://dbpedia.org/resource/The_History_of_Constantius_and_Pulchera","The History of Constantius and Pulchera"
"http://dbpedia.org/resource/The_Hounds_of_Artemis","The Hounds of Artemis"
"http://dbpedia.org/resource/The_Keeper_of_Secrets","The Keeper of Secrets"
"http://dbpedia.org/resource/The_Magician_of_Lhasa","The Magician of Lhasa"
"http://dbpedia.org/resource/The_Master_of_Game","The Master of Game"
"http://dbpedia.org/resource/The_Nader_Report_on_the_Federal_Trade_Commission","The Nader Report on the Federal Trade Commission"
"http://dbpedia.org/resource/The_Park_Hotels","The Park Hotels"
"http://dbpedia.org/resource/The_Report_of_the_Investigation_Commission_of_Althing","The Report of the Investigation Commission of Althing"
"http://dbpedia.org/resource/The_Representation_of_the_Landowners","The Representation of the Landowners"
"http://dbpedia.org/resource/The_Rest_Is_Noise","The Rest Is Noise"
"http://dbpedia.org/resource/The_Rise_and_Fall_of_the_Christian_Coalition","The Rise and Fall of the Christian Coalition"
"http://dbpedia.org/resource/The_Runaway_Train","The Runaway Train"
"http://dbpedia.org/resource/The_Seven_Heroes_and_Five_Gallants","The Seven Heroes and Five Gallants"
"http://dbpedia.org/resource/The_Son_of_Man_(book)","The Son of Man (book)"
"http://dbpedia.org/resource/The_Tatami_Galaxy","The Tatami Galaxy"
"http://dbpedia.org/resource/The_White_Hart_(novel)","The White Hart (novel)"
"http://dbpedia.org/resource/The_White_Queen_(novel)","The White Queen (novel)"
"http://dbpedia.org/resource/The_Wind_Is_My_Lover","The Wind Is My Lover"
"http://dbpedia.org/resource/Time_Travelers_Never_Die","Time Travelers Never Die"
"http://dbpedia.org/resource/Time_and_Chance_(Penman_novel)","Time and Chance (Penman novel)"
"http://dbpedia.org/resource/Tongan_passport","Tongan passport"
"http://dbpedia.org/resource/Truman_(book)","Truman (book)"
"http://dbpedia.org/resource/Ultimate_Comics:_Doomsday","Ultimate Comics: Doomsday"
"http://dbpedia.org/resource/Weapon_Brown","Weapon Brown"
"http://dbpedia.org/resource/Where_the_Rivers_Flow_North","Where the Rivers Flow North"
"http://dbpedia.org/resource/Whitethorn_Woods","Whitethorn Woods"
"http://dbpedia.org/resource/Will_Grayson,_Will_Grayson","Will Grayson, Will Grayson"
"http://dbpedia.org/resource/World_Publications","World Publications"
"http://dbpedia.org/resource/Xiagu_Danxin","Xiagu Danxin"
"http://dbpedia.org/resource/Yasuj_Chain_Dam","Yasuj Chain Dam"
"http://dbpedia.org/resource/Đại_Việt_sử_lược","Đại Việt sử lược"
"http://dbpedia.org/resource/10th_edition_of_Systema_Naturae","10th edition of Systema Naturae"
"http://dbpedia.org/resource/A_Dream_of_Kings_(novel)","A Dream of Kings (novel)"
"http://dbpedia.org/resource/A_Drunken_Dream_and_Other_Stories","A Drunken Dream and Other Stories"
"http://dbpedia.org/resource/A_Killing_Frost","A Killing Frost"
"http://dbpedia.org/resource/A_Trumpet_in_the_Wadi","A Trumpet in the Wadi"
"http://dbpedia.org/resource/A_quien_corresponda","A quien corresponda"
"http://dbpedia.org/resource/Aboriginal_Memorial","Aboriginal Memorial"
"http://dbpedia.org/resource/Accelerator_(software)","Accelerator (software)"
"http://dbpedia.org/resource/After_America_(Birmingham_book)","After America (Birmingham book)"
"http://dbpedia.org/resource/Alone_(Strindberg_novella)","Alone (Strindberg novella)"
"http://dbpedia.org/resource/Angel_Blood","Angel Blood"
"http://dbpedia.org/resource/Back_Story_(novel)","Back Story (novel)"
"http://dbpedia.org/resource/Baseball_Almanac","Baseball Almanac"
"http://dbpedia.org/resource/Berceuse_élégiaque","Berceuse élégiaque"
"http://dbpedia.org/resource/Betrayer_of_Worlds","Betrayer of Worlds"
"http://dbpedia.org/resource/Big_Bambú","Big Bambú"
"http://dbpedia.org/resource/Blood_Colony","Blood Colony"
"http://dbpedia.org/resource/Boneshaker_(novel)","Boneshaker (novel)"
"http://dbpedia.org/resource/Borderlands_(novel)","Borderlands (novel)"
"http://dbpedia.org/resource/Byzantium's_Crown","Byzantium's Crown"
"http://dbpedia.org/resource/Chaosbound","Chaosbound"
"http://dbpedia.org/resource/Cheyenne_Madonna","Cheyenne Madonna"
"http://dbpedia.org/resource/Clavier-Übung_III","Clavier-Übung III"
"http://dbpedia.org/resource/Cola_Cola_jazz","Cola Cola jazz"
"http://dbpedia.org/resource/Crown_of_Shadows","Crown of Shadows"
"http://dbpedia.org/resource/Cuando_quiero_llorar_no_lloro","Cuando quiero llorar no lloro"
"http://dbpedia.org/resource/Dance_Concerts,_California_1958","Dance Concerts, California 1958"
"http://dbpedia.org/resource/Dance_Dates,_California_1958","Dance Dates, California 1958"
"http://dbpedia.org/resource/De_aansprekers","De aansprekers"
"http://dbpedia.org/resource/De_droomkoningin","De droomkoningin"
"http://dbpedia.org/resource/De_jacobsladder","De jacobsladder"
"http://dbpedia.org/resource/De_kroongetuige","De kroongetuige"
"http://dbpedia.org/resource/De_nakomer","De nakomer"
"http://dbpedia.org/resource/De_ortolaan","De ortolaan"
"http://dbpedia.org/resource/De_steile_helling","De steile helling"
"http://dbpedia.org/resource/Donnie_Brasco:_My_Undercover_Life_in_the_Mafia","Donnie Brasco: My Undercover Life in the Mafia"
"http://dbpedia.org/resource/Dragonheart_(novel)","Dragonheart (novel)"
"http://dbpedia.org/resource/Dreamworld_Corroboree","Dreamworld Corroboree"
"http://dbpedia.org/resource/Drugs.com","Drugs.com"
"http://dbpedia.org/resource/East_of_the_Mountains","East of the Mountains"
"http://dbpedia.org/resource/El_Libro_de_la_Tierra_Negra","El Libro de la Tierra Negra"
"http://dbpedia.org/resource/Elements_of_International_Law","Elements of International Law"
"http://dbpedia.org/resource/Empire_of_Lies","Empire of Lies"
"http://dbpedia.org/resource/Encyclopaedia_of_Forms_and_Precedents","Encyclopaedia of Forms and Precedents"
"http://dbpedia.org/resource/Eternity_Road_(novel)","Eternity Road (novel)"
"http://dbpedia.org/resource/Evernight_(series)","Evernight (series)"
"http://dbpedia.org/resource/Everything_Matters!","Everything Matters!"
"http://dbpedia.org/resource/Fredegunde,_Neustria_kuninganna","Fredegunde, Neustria kuninganna"
"http://dbpedia.org/resource/Gibraltar_identity_card","Gibraltar identity card"
"http://dbpedia.org/resource/Het_psalmenoproer","Het psalmenoproer"
"http://dbpedia.org/resource/Het_uur_tussen_hond_en_wolf","Het uur tussen hond en wolf"
"http://dbpedia.org/resource/Hingede_öö","Hingede öö"
"http://dbpedia.org/resource/Historias_de_un_arrabal_parisino","Historias de un arrabal parisino"
"http://dbpedia.org/resource/Hugo_Lehner","Hugo Lehner"
"http://dbpedia.org/resource/Human_Chain_(poetry_collection)","Human Chain (poetry collection)"
"http://dbpedia.org/resource/Ik_had_een_wapenbroeder","Ik had een wapenbroeder"
"http://dbpedia.org/resource/Imede_saar","Imede saar"
"http://dbpedia.org/resource/In_Fire_Forged","In Fire Forged"
"http://dbpedia.org/resource/In_the_Fire_of_Spring","In the Fire of Spring"
"http://dbpedia.org/resource/In_the_Labyrinth_(novel)","In the Labyrinth (novel)"
"http://dbpedia.org/resource/Kahekordne_mäng","Kahekordne mäng"
"http://dbpedia.org/resource/Karge_meri","Karge meri"
"http://dbpedia.org/resource/Kavalu","Kavalu"
"http://dbpedia.org/resource/Kocumbo,_l'étudiant_noir","Kocumbo, l'étudiant noir"
"http://dbpedia.org/resource/Korea_University_Medical_Center","Korea University Medical Center"
"http://dbpedia.org/resource/L'Aventure_ambiguë","L'Aventure ambiguë"
"http://dbpedia.org/resource/La_Satanica","La Satanica"
"http://dbpedia.org/resource/La_carte_d'identité","La carte d'identité"
"http://dbpedia.org/resource/Le_Fils_de-la-femme-mâle","Le Fils de-la-femme-mâle"
"http://dbpedia.org/resource/Lectionary_257","Lectionary 257"
"http://dbpedia.org/resource/Lectionary_258","Lectionary 258"
"http://dbpedia.org/resource/Lectionary_259","Lectionary 259"
"http://dbpedia.org/resource/Lectionary_260","Lectionary 260"
"http://dbpedia.org/resource/Lectionary_261","Lectionary 261"
"http://dbpedia.org/resource/Lectionary_262","Lectionary 262"
"http://dbpedia.org/resource/Lectionary_263","Lectionary 263"
"http://dbpedia.org/resource/Lectionary_264","Lectionary 264"
"http://dbpedia.org/resource/Lectionary_265","Lectionary 265"
"http://dbpedia.org/resource/Lectionary_266","Lectionary 266"
"http://dbpedia.org/resource/Lectionary_267","Lectionary 267"
"http://dbpedia.org/resource/Lectionary_268","Lectionary 268"
"http://dbpedia.org/resource/Lectionary_269","Lectionary 269"
"http://dbpedia.org/resource/Lectionary_270","Lectionary 270"
"http://dbpedia.org/resource/Lectionary_271","Lectionary 271"
"http://dbpedia.org/resource/Lectionary_272","Lectionary 272"
"http://dbpedia.org/resource/Lectionary_273","Lectionary 273"
"http://dbpedia.org/resource/Lectionary_274","Lectionary 274"
"http://dbpedia.org/resource/Lectionary_275","Lectionary 275"
"http://dbpedia.org/resource/Lectionary_276","Lectionary 276"
"http://dbpedia.org/resource/Lectionary_283","Lectionary 283"
"http://dbpedia.org/resource/Live_at_Birdland_(Lester_Young_album)","Live at Birdland (Lester Young album)"
"http://dbpedia.org/resource/Lord_Mord","Lord Mord"
"http://dbpedia.org/resource/Lord_of_Dark_Places","Lord of Dark Places"
"http://dbpedia.org/resource/Lotte_Weeda","Lotte Weeda"
"http://dbpedia.org/resource/Maelstrom_(Destroyermen_novel)","Maelstrom (Destroyermen novel)"
"http://dbpedia.org/resource/Malaysian_Maverick","Malaysian Maverick"
"http://dbpedia.org/resource/Mantram_Handbook","Mantram Handbook"
"http://dbpedia.org/resource/Marens_lille_ugle","Marens lille ugle"
"http://dbpedia.org/resource/Maryland_Route_800","Maryland Route 800"
"http://dbpedia.org/resource/Mees,_kes_teadis_ussisõnu","Mees, kes teadis ussisõnu"
"http://dbpedia.org/resource/Memorias_de_Mamá_Blanca","Memorias de Mamá Blanca"
"http://dbpedia.org/resource/Microblogging_novel","Microblogging novel"
"http://dbpedia.org/resource/Minuscule_714","Minuscule 714"
"http://dbpedia.org/resource/Minuscule_715","Minuscule 715"
"http://dbpedia.org/resource/Minuscule_716","Minuscule 716"
"http://dbpedia.org/resource/Minuscule_717","Minuscule 717"
"http://dbpedia.org/resource/Minuscule_718","Minuscule 718"
"http://dbpedia.org/resource/Minuscule_758_(Gregory-Aland)","Minuscule 758 (Gregory-Aland)"
"http://dbpedia.org/resource/Monnè,_outrages_et_defis","Monnè, outrages et defis"
"http://dbpedia.org/resource/Mormon_studies","Mormon studies"
"http://dbpedia.org/resource/My_Best_Friend_Bob","My Best Friend Bob"
"http://dbpedia.org/resource/My_Companions_in_the_Bleak_House","My Companions in the Bleak House"
"http://dbpedia.org/resource/My_Story_(Minogue_book)","My Story (Minogue book)"
"http://dbpedia.org/resource/Mäeküla_piimamees","Mäeküla piimamees"
"http://dbpedia.org/resource/National_identity_card_(Sri_Lanka)","National identity card (Sri Lanka)"
"http://dbpedia.org/resource/Newes_from_Scotland","Newes from Scotland"
"http://dbpedia.org/resource/No_Great_Lost:_Songs,_1979–1985","No Great Lost: Songs, 1979–1985"
"http://dbpedia.org/resource/Of_Love_and_Politics","Of Love and Politics"
"http://dbpedia.org/resource/On_Hannibal's_Trail","On Hannibal's Trail"
"http://dbpedia.org/resource/Onder_de_korenmaat","Onder de korenmaat"
"http://dbpedia.org/resource/Otogirisō","Otogirisō"
"http://dbpedia.org/resource/Parallel_Play_(book)","Parallel Play (book)"
"http://dbpedia.org/resource/Patron_de_New-York","Patron de New-York"
"http://dbpedia.org/resource/Paul_Bacon_(designer)","Paul Bacon (designer)"
"http://dbpedia.org/resource/Phoenix:_The_Very_Best_of_InMe","Phoenix: The Very Best of InMe"
"http://dbpedia.org/resource/Pictures_from_the_Water_Trade","Pictures from the Water Trade"
"http://dbpedia.org/resource/Pinkasim","Pinkasim"
"http://dbpedia.org/resource/Pronto_(novel)","Pronto (novel)"
"http://dbpedia.org/resource/Purpurne_surm","Purpurne surm"
"http://dbpedia.org/resource/Põlev_lipp","Põlev lipp"
"http://dbpedia.org/resource/Pöörane_Villemiine","Pöörane Villemiine"
"http://dbpedia.org/resource/Pāli_Canon","Pāli Canon"
"http://dbpedia.org/resource/Rakvere_romaan","Rakvere romaan"
"http://dbpedia.org/resource/Rohtaed","Rohtaed"
"http://dbpedia.org/resource/Rooma_päevik","Rooma päevik"
"http://dbpedia.org/resource/Rõõmulaul","Rõõmulaul"
"http://dbpedia.org/resource/Saigon_(Killmaster_novel)","Saigon (Killmaster novel)"
"http://dbpedia.org/resource/Saishū_Shiken_Kujira","Saishū Shiken Kujira"
