"90film","name"
"http://dbpedia.org/resource/A_Brief_History_of_Time_(film)","A Brief History of Time (film)"
"http://dbpedia.org/resource/A_Chinese_Odyssey","A Chinese Odyssey"
"http://dbpedia.org/resource/A_Civil_Action_(film)","A Civil Action (film)"
"http://dbpedia.org/resource/A_Kiss_Before_Dying_(1991_film)","A Kiss Before Dying (1991 film)"
"http://dbpedia.org/resource/Aileen_Wuornos:_The_Selling_of_a_Serial_Killer","Aileen Wuornos: The Selling of a Serial Killer"
"http://dbpedia.org/resource/Akele_Hum_Akele_Tum","Akele Hum Akele Tum"
"http://dbpedia.org/resource/Almost_Heroes","Almost Heroes"
"http://dbpedia.org/resource/An_American_Tail:_Fievel_Goes_West","An American Tail: Fievel Goes West"
"http://dbpedia.org/resource/An_Eye_on_X","An Eye on X"
"http://dbpedia.org/resource/Anne_Frank_Remembered","Anne Frank Remembered"
"http://dbpedia.org/resource/Baadshah_(1999_film)","Baadshah (1999 film)"
"http://dbpedia.org/resource/Bad_Boy_Bubby","Bad Boy Bubby"
"http://dbpedia.org/resource/Balto_(film)","Balto (film)"
"http://dbpedia.org/resource/Beta_(film)","Beta (film)"
"http://dbpedia.org/resource/Beyond_Citizen_Kane","Beyond Citizen Kane"
"http://dbpedia.org/resource/Black_Robe_(film)","Black Robe (film)"
"http://dbpedia.org/resource/Blue_Chips","Blue Chips"
"http://dbpedia.org/resource/Bowfinger","Bowfinger"
"http://dbpedia.org/resource/Boys_Life_(film)","Boys Life (film)"
"http://dbpedia.org/resource/Bushwhacked_(film)","Bushwhacked (film)"
"http://dbpedia.org/resource/Bébé's_Kids","Bébé's Kids"
"http://dbpedia.org/resource/C'est_la_vie,_mon_chéri","C'est la vie, mon chéri"
"http://dbpedia.org/resource/Century_(film)","Century (film)"
"http://dbpedia.org/resource/Class_Act","Class Act"
"http://dbpedia.org/resource/Clear_and_Present_Danger_(film)","Clear and Present Danger (film)"
"http://dbpedia.org/resource/Cool_Runnings","Cool Runnings"
"http://dbpedia.org/resource/Dangerous_Minds","Dangerous Minds"
"http://dbpedia.org/resource/David_and_Lisa","David and Lisa"
"http://dbpedia.org/resource/Deewana_(1992_film)","Deewana (1992 film)"
"http://dbpedia.org/resource/Deterrence_(film)","Deterrence (film)"
"http://dbpedia.org/resource/Detroit_Rock_City_(film)","Detroit Rock City (film)"
"http://dbpedia.org/resource/Deuce_Bigalow:_Male_Gigolo","Deuce Bigalow: Male Gigolo"
"http://dbpedia.org/resource/Distant_Shadow","Distant Shadow"
"http://dbpedia.org/resource/Doug's_1st_Movie","Doug's 1st Movie"
"http://dbpedia.org/resource/Dragon_Ball_Z:_Broly_–_The_Legendary_Super_Saiyan","Dragon Ball Z: Broly – The Legendary Super Saiyan"
"http://dbpedia.org/resource/Embrace_of_the_Vampire","Embrace of the Vampire"
"http://dbpedia.org/resource/Encino_Man","Encino Man"
"http://dbpedia.org/resource/Fair_Game_(1995_film)","Fair Game (1995 film)"
"http://dbpedia.org/resource/Falling_from_Grace_(film)","Falling from Grace (film)"
"http://dbpedia.org/resource/Faust_(1994_film)","Faust (1994 film)"
"http://dbpedia.org/resource/Festen","Festen"
"http://dbpedia.org/resource/Fight_Back_to_School_III","Fight Back to School III"
"http://dbpedia.org/resource/Fiorile","Fiorile"
"http://dbpedia.org/resource/Forever_Young_(1992_film)","Forever Young (1992 film)"
"http://dbpedia.org/resource/Freaked","Freaked"
"http://dbpedia.org/resource/Freejack","Freejack"
"http://dbpedia.org/resource/Freeway_II:_Confessions_of_a_Trickbaby","Freeway II: Confessions of a Trickbaby"
"http://dbpedia.org/resource/Fresh_(1994_film)","Fresh (1994 film)"
"http://dbpedia.org/resource/Girl_on_the_Bridge","Girl on the Bridge"
"http://dbpedia.org/resource/Godzilla_2000","Godzilla 2000"
"http://dbpedia.org/resource/Hard_Target","Hard Target"
"http://dbpedia.org/resource/He_Got_Game","He Got Game"
"http://dbpedia.org/resource/Heaven_&_Earth_(1993_film)","Heaven & Earth (1993 film)"
"http://dbpedia.org/resource/High_Art","High Art"
"http://dbpedia.org/resource/Home_Fries","Home Fries"
"http://dbpedia.org/resource/Hot_Shots!_Part_Deux","Hot Shots! Part Deux"
"http://dbpedia.org/resource/House_Party_2","House Party 2"
"http://dbpedia.org/resource/House_Party_3","House Party 3"
"http://dbpedia.org/resource/How_to_Make_an_American_Quilt","How to Make an American Quilt"
"http://dbpedia.org/resource/Jason's_Lyric","Jason's Lyric"
"http://dbpedia.org/resource/Kadhalan","Kadhalan"
"http://dbpedia.org/resource/Karan_Arjun","Karan Arjun"
"http://dbpedia.org/resource/Kicking_and_Screaming_(1995_film)","Kicking and Screaming (1995 film)"
"http://dbpedia.org/resource/Lamerica","Lamerica"
"http://dbpedia.org/resource/Leprechaun_(film)","Leprechaun (film)"
"http://dbpedia.org/resource/Les_Misérables_(1998_film)","Les Misérables (1998 film)"
"http://dbpedia.org/resource/Liebestraum_(film)","Liebestraum (film)"
"http://dbpedia.org/resource/Life_(1999_film)","Life (1999 film)"
"http://dbpedia.org/resource/Little_Buddha","Little Buddha"
"http://dbpedia.org/resource/Lord_of_Illusions","Lord of Illusions"
"http://dbpedia.org/resource/Major_Payne","Major Payne"
"http://dbpedia.org/resource/Margaret's_Museum","Margaret's Museum"
"http://dbpedia.org/resource/Mayrig","Mayrig"
"http://dbpedia.org/resource/Monument_Ave.","Monument Ave."
"http://dbpedia.org/resource/More_(1998_film)","More (1998 film)"
"http://dbpedia.org/resource/Mr._Saturday_Night","Mr. Saturday Night"
"http://dbpedia.org/resource/Much_Ado_About_Nothing_(1993_film)","Much Ado About Nothing (1993 film)"
"http://dbpedia.org/resource/Muppets_from_Space","Muppets from Space"
"http://dbpedia.org/resource/My_Family_(film)","My Family (film)"
"http://dbpedia.org/resource/My_Name_Is_Joe","My Name Is Joe"
"http://dbpedia.org/resource/Naked_(1993_film)","Naked (1993 film)"
"http://dbpedia.org/resource/Octobre","Octobre"
"http://dbpedia.org/resource/Only_the_Strong_(film)","Only the Strong (film)"
"http://dbpedia.org/resource/Operation_Dumbo_Drop","Operation Dumbo Drop"
"http://dbpedia.org/resource/PCU_(film)","PCU (film)"
"http://dbpedia.org/resource/Permanent_Midnight","Permanent Midnight"
"http://dbpedia.org/resource/Pokémon:_The_Movie_2000","Pokémon: The Movie 2000"
"http://dbpedia.org/resource/Prospero's_Books","Prospero's Books"
"http://dbpedia.org/resource/Pushing_Tin","Pushing Tin"
"http://dbpedia.org/resource/Raju_Ban_Gaya_Gentleman","Raju Ban Gaya Gentleman"
"http://dbpedia.org/resource/Reckless_Kelly","Reckless Kelly"
"http://dbpedia.org/resource/Richie_Rich_(film)","Richie Rich (film)"
"http://dbpedia.org/resource/Romper_Stomper","Romper Stomper"
"http://dbpedia.org/resource/Rosetta_(film)","Rosetta (film)"
"http://dbpedia.org/resource/Samurai_Fiction","Samurai Fiction"
"http://dbpedia.org/resource/School_Ties","School Ties"
"http://dbpedia.org/resource/Scooby-Doo!_in_Arabian_Nights","Scooby-Doo! in Arabian Nights"
"http://dbpedia.org/resource/Shadowlands_(1993_film)","Shadowlands (1993 film)"
"http://dbpedia.org/resource/Shadows_and_Fog","Shadows and Fog"
"http://dbpedia.org/resource/Sliding_Doors","Sliding Doors"
"http://dbpedia.org/resource/Slums_of_Beverly_Hills","Slums of Beverly Hills"
"http://dbpedia.org/resource/Smoke_Signals_(film)","Smoke Signals (film)"
"http://dbpedia.org/resource/St._Ives_(1998_film)","St. Ives (1998 film)"
"http://dbpedia.org/resource/Stay_Tuned_(film)","Stay Tuned (film)"
"http://dbpedia.org/resource/Stepmom_(1998_film)","Stepmom (1998 film)"
"http://dbpedia.org/resource/Stir_of_Echoes","Stir of Echoes"
"http://dbpedia.org/resource/Stuart_Saves_His_Family","Stuart Saves His Family"
"http://dbpedia.org/resource/Surf_Ninjas","Surf Ninjas"
"http://dbpedia.org/resource/Swimming_with_Sharks","Swimming with Sharks"
"http://dbpedia.org/resource/Swing_Kids_(1993_film)","Swing Kids (1993 film)"
"http://dbpedia.org/resource/Tale_of_the_Mummy","Tale of the Mummy"
"http://dbpedia.org/resource/Tarzan_(1999_film)","Tarzan (1999 film)"
"http://dbpedia.org/resource/The_Cruise_(1998_film)","The Cruise (1998 film)"
"http://dbpedia.org/resource/The_Cutting_Edge","The Cutting Edge"
"http://dbpedia.org/resource/The_Decline_of_Western_Civilization_III","The Decline of Western Civilization III"
"http://dbpedia.org/resource/The_Even_Chance","The Even Chance"
"http://dbpedia.org/resource/The_Finest_Hour","The Finest Hour"
"http://dbpedia.org/resource/The_Five_Heartbeats","The Five Heartbeats"
"http://dbpedia.org/resource/The_Grotesque_(film)","The Grotesque (film)"
"http://dbpedia.org/resource/The_Jacksons:_An_American_Dream","The Jacksons: An American Dream"
"http://dbpedia.org/resource/The_Last_of_the_Mohicans_(1992_film)","The Last of the Mohicans (1992 film)"
"http://dbpedia.org/resource/The_Mambo_Kings","The Mambo Kings"
"http://dbpedia.org/resource/The_Mask_(1994_film)","The Mask (1994 film)"
"http://dbpedia.org/resource/The_Minus_Man","The Minus Man"
"http://dbpedia.org/resource/The_Night_and_the_Moment","The Night and the Moment"
"http://dbpedia.org/resource/The_Pentagon_Wars","The Pentagon Wars"
"http://dbpedia.org/resource/The_Real_McCoy_(film)","The Real McCoy (film)"
"http://dbpedia.org/resource/The_Remains_of_the_Day_(film)","The Remains of the Day (film)"
"http://dbpedia.org/resource/The_Rugrats_Movie","The Rugrats Movie"
"http://dbpedia.org/resource/The_Thirteenth_Floor","The Thirteenth Floor"
"http://dbpedia.org/resource/The_Young_Poisoner's_Handbook","The Young Poisoner's Handbook"
"http://dbpedia.org/resource/Thunderbolt_(1995_film)","Thunderbolt (1995 film)"
"http://dbpedia.org/resource/Timecop","Timecop"
"http://dbpedia.org/resource/Tiny_Toon_Adventures:_How_I_Spent_My_Vacation","Tiny Toon Adventures: How I Spent My Vacation"
"http://dbpedia.org/resource/To_Live_(1994_film)","To Live (1994 film)"
"http://dbpedia.org/resource/Tom_and_Jerry:_The_Movie","Tom and Jerry: The Movie"
"http://dbpedia.org/resource/Varsity_Blues_(film)","Varsity Blues (film)"
"http://dbpedia.org/resource/Very_Bad_Things","Very Bad Things"
"http://dbpedia.org/resource/Wakko's_Wish","Wakko's Wish"
"http://dbpedia.org/resource/White_Men_Can't_Jump","White Men Can't Jump"
"http://dbpedia.org/resource/Zebrahead_(film)","Zebrahead (film)"
"http://dbpedia.org/resource/Élisa_(film)","Élisa (film)"
"http://dbpedia.org/resource/Existenz","Existenz"
"http://dbpedia.org/resource/Bonsoir_(film)","Bonsoir (film)"
"http://dbpedia.org/resource/Lessons_of_Darkness","Lessons of Darkness"
"http://dbpedia.org/resource/A_Bucket_of_Blood_(1995_film)","A Bucket of Blood (1995 film)"
"http://dbpedia.org/resource/A_Dangerous_Man:_Lawrence_After_Arabia","A Dangerous Man: Lawrence After Arabia"
"http://dbpedia.org/resource/A_Soldier's_Daughter_Never_Cries_(film)","A Soldier's Daughter Never Cries (film)"
"http://dbpedia.org/resource/Aatank_Hi_Aatank","Aatank Hi Aatank"
"http://dbpedia.org/resource/Alien_Arsenal","Alien Arsenal"
"http://dbpedia.org/resource/Alive:_20_Years_Later","Alive: 20 Years Later"
"http://dbpedia.org/resource/American_Ninja_4:_The_Annihilation","American Ninja 4: The Annihilation"
"http://dbpedia.org/resource/American_Ninja_V","American Ninja V"
"http://dbpedia.org/resource/Aspen_Extreme","Aspen Extreme"
"http://dbpedia.org/resource/Aurora:_Operation_Intercept","Aurora: Operation Intercept"
"http://dbpedia.org/resource/Bad_Company_(1995_film)","Bad Company (1995 film)"
"http://dbpedia.org/resource/Bad_Company_(1999_film)","Bad Company (1999 film)"
"http://dbpedia.org/resource/Beast_Cops","Beast Cops"
"http://dbpedia.org/resource/Beladingala_Baale","Beladingala Baale"
"http://dbpedia.org/resource/Bingo_(1991_film)","Bingo (1991 film)"
"http://dbpedia.org/resource/Body_Snatchers_(1993_film)","Body Snatchers (1993 film)"
"http://dbpedia.org/resource/Buddy_Boy","Buddy Boy"
"http://dbpedia.org/resource/Camp_Blood_(film)","Camp Blood (film)"
"http://dbpedia.org/resource/Carlota_Joaquina,_Princess_of_Brazil","Carlota Joaquina, Princess of Brazil"
"http://dbpedia.org/resource/Carrotblanca","Carrotblanca"
"http://dbpedia.org/resource/Casino_Tycoon_(film)","Casino Tycoon (film)"
"http://dbpedia.org/resource/Casino_Tycoon_2","Casino Tycoon 2"
"http://dbpedia.org/resource/Cats_(1998_film)","Cats (1998 film)"
"http://dbpedia.org/resource/Children_of_the_Corn_666:_Isaac's_Return","Children of the Corn 666: Isaac's Return"
"http://dbpedia.org/resource/Children_of_the_Corn_V:_Fields_of_Terror","Children of the Corn V: Fields of Terror"
"http://dbpedia.org/resource/China_Gate_(1998_film)","China Gate (1998 film)"
"http://dbpedia.org/resource/Clay_Pigeons","Clay Pigeons"
"http://dbpedia.org/resource/Cotton_Mary","Cotton Mary"
"http://dbpedia.org/resource/Crazy_in_Alabama","Crazy in Alabama"
"http://dbpedia.org/resource/Crossing_the_Bridge","Crossing the Bridge"
"http://dbpedia.org/resource/Curly_Sue","Curly Sue"
"http://dbpedia.org/resource/Days_of_Tomorrow","Days of Tomorrow"
"http://dbpedia.org/resource/Devil_in_the_Flesh_(1998_film)","Devil in the Flesh (1998 film)"
"http://dbpedia.org/resource/Doctor_Mordrid","Doctor Mordrid"
"http://dbpedia.org/resource/Don't_Fool_Me","Don't Fool Me"
"http://dbpedia.org/resource/Double_Happiness_(film)","Double Happiness (film)"
"http://dbpedia.org/resource/Dragon_Fire_(film)","Dragon Fire (film)"
"http://dbpedia.org/resource/Edge_of_Seventeen_(film)","Edge of Seventeen (film)"
"http://dbpedia.org/resource/Eight_Days_a_Week_(film)","Eight Days a Week (film)"
"http://dbpedia.org/resource/Ethirum_Pudhirum","Ethirum Pudhirum"
"http://dbpedia.org/resource/Even_Hitler_Had_a_Girlfriend","Even Hitler Had a Girlfriend"
"http://dbpedia.org/resource/Exit_to_Eden_(film)","Exit to Eden (film)"
"http://dbpedia.org/resource/Falling_from_the_Sky:_Flight_174","Falling from the Sky: Flight 174"
"http://dbpedia.org/resource/Fathers_&_Sons_(1992_film)","Fathers & Sons (1992 film)"
"http://dbpedia.org/resource/Fear_and_Loathing_in_Las_Vegas_(film)","Fear and Loathing in Las Vegas (film)"
"http://dbpedia.org/resource/Feast_of_July","Feast of July"
"http://dbpedia.org/resource/Firestorm_(1998_film)","Firestorm (1998 film)"
"http://dbpedia.org/resource/Flodders_in_America","Flodders in America"
"http://dbpedia.org/resource/Freak_Talks_About_Sex","Freak Talks About Sex"
"http://dbpedia.org/resource/Friends_&_Lovers_(film)","Friends & Lovers (film)"
"http://dbpedia.org/resource/Gardish","Gardish"
"http://dbpedia.org/resource/Gargoyles_the_Movie:_The_Heroes_Awaken","Gargoyles the Movie: The Heroes Awaken"
"http://dbpedia.org/resource/Gemini_(1999_film)","Gemini (1999 film)"
"http://dbpedia.org/resource/Girls'_Night_Out_(1998_film)","Girls' Night Out (1998 film)"
"http://dbpedia.org/resource/Grass_(1999_film)","Grass (1999 film)"
"http://dbpedia.org/resource/Grizzly_Falls","Grizzly Falls"
"http://dbpedia.org/resource/Held_Up","Held Up"
"http://dbpedia.org/resource/Hello_Brother_(1994_film)","Hello Brother (1994 film)"
"http://dbpedia.org/resource/Hideous_Kinky_(film)","Hideous Kinky (film)"
"http://dbpedia.org/resource/Hitman_Hart:_Wrestling_with_Shadows","Hitman Hart: Wrestling with Shadows"
"http://dbpedia.org/resource/Hong_Kong_Godfather","Hong Kong Godfather"
"http://dbpedia.org/resource/How_to_Cheat_in_the_Leaving_Certificate","How to Cheat in the Leaving Certificate"
"http://dbpedia.org/resource/I'm_Your_Man_(1992_film)","I'm Your Man (1992 film)"
"http://dbpedia.org/resource/I_Got_the_Hook-Up","I Got the Hook-Up"
"http://dbpedia.org/resource/I_Have_a_Date_with_Spring","I Have a Date with Spring"
"http://dbpedia.org/resource/In_the_Line_of_Duty:_Street_War","In the Line of Duty: Street War"
"http://dbpedia.org/resource/It's_a_Long_Road","It's a Long Road"
"http://dbpedia.org/resource/Jamie_Foxx:_Straight_from_the_Foxxhole","Jamie Foxx: Straight from the Foxxhole"
"http://dbpedia.org/resource/Joshua_Tree_(1993_film)","Joshua Tree (1993 film)"
"http://dbpedia.org/resource/K2_(film)","K2 (film)"
"http://dbpedia.org/resource/Kickboxer_4","Kickboxer 4"
"http://dbpedia.org/resource/La_Cérémonie","La Cérémonie"
"http://dbpedia.org/resource/Labor_of_Love_(1998_film)","Labor of Love (1998 film)"
"http://dbpedia.org/resource/Legion_of_the_Night","Legion of the Night"
"http://dbpedia.org/resource/Leprechaun_3","Leprechaun 3"
"http://dbpedia.org/resource/Life_Is_to_Whistle","Life Is to Whistle"
"http://dbpedia.org/resource/Lifepod","Lifepod"
"http://dbpedia.org/resource/Love_and_a_.45","Love and a .45"
"http://dbpedia.org/resource/Madagascar_(1994_film)","Madagascar (1994 film)"
"http://dbpedia.org/resource/Madonna:_Truth_or_Dare","Madonna: Truth or Dare"
"http://dbpedia.org/resource/Magic_in_the_Water","Magic in the Water"
"http://dbpedia.org/resource/Mannequin_Two:_On_the_Move","Mannequin Two: On the Move"
"http://dbpedia.org/resource/Mansfield_Park_(1999_film)","Mansfield Park (1999 film)"
"http://dbpedia.org/resource/Midnight_Runaround","Midnight Runaround"
"http://dbpedia.org/resource/Mighty_Joe_Young_(1998_film)","Mighty Joe Young (1998 film)"
"http://dbpedia.org/resource/Mole's_Christmas","Mole's Christmas"
"http://dbpedia.org/resource/My_Life_(film)","My Life (film)"
"http://dbpedia.org/resource/Nastasja","Nastasja"
"http://dbpedia.org/resource/Nerds_2.0.1","Nerds 2.0.1"
"http://dbpedia.org/resource/O_Quatrilho","O Quatrilho"
"http://dbpedia.org/resource/Othello_(1995_film)","Othello (1995 film)"
"http://dbpedia.org/resource/Pari_(1995_film)","Pari (1995 film)"
"http://dbpedia.org/resource/Police_Academy:_Mission_to_Moscow","Police Academy: Mission to Moscow"
"http://dbpedia.org/resource/Polish_Wedding","Polish Wedding"
"http://dbpedia.org/resource/Pure_Country","Pure Country"
"http://dbpedia.org/resource/Pyaar_To_Hona_Hi_Tha","Pyaar To Hona Hi Tha"
"http://dbpedia.org/resource/Rebels_of_the_Neon_God","Rebels of the Neon God"
"http://dbpedia.org/resource/Riff-Raff_(1991_film)","Riff-Raff (1991 film)"
"http://dbpedia.org/resource/Rock_Opera_(film)","Rock Opera (film)"
"http://dbpedia.org/resource/Rubin_&_Ed","Rubin & Ed"
"http://dbpedia.org/resource/Sara_(1992_film)","Sara (1992 film)"
"http://dbpedia.org/resource/Seasons_of_the_Heart_(1993_film)","Seasons of the Heart (1993 film)"
"http://dbpedia.org/resource/Shin_Kamen_Rider:_Prologue","Shin Kamen Rider: Prologue"
"http://dbpedia.org/resource/Silent_Night,_Deadly_Night_5:_The_Toy_Maker","Silent Night, Deadly Night 5: The Toy Maker"
"http://dbpedia.org/resource/Sinbad_(1992_film)","Sinbad (1992 film)"
"http://dbpedia.org/resource/Sooryavansham","Sooryavansham"
"http://dbpedia.org/resource/Spring_Forward","Spring Forward"
"http://dbpedia.org/resource/Sugar_Hill_(1994_film)","Sugar Hill (1994 film)"
"http://dbpedia.org/resource/Sugar_Town_(film)","Sugar Town (film)"
"http://dbpedia.org/resource/Swing_Vote_(1999_film)","Swing Vote (1999 film)"
"http://dbpedia.org/resource/Switch_(1991_film)","Switch (1991 film)"
"http://dbpedia.org/resource/Tai_Chi_Master_(film)","Tai Chi Master (film)"
"http://dbpedia.org/resource/Tango_(1998_film)","Tango (1998 film)"
"http://dbpedia.org/resource/Tarzan_and_the_Lost_City","Tarzan and the Lost City"
