"fastFood","name"
"http://dbpedia.org/resource/Dagwood_sandwich","Dagwood sandwich"
"http://dbpedia.org/resource/Dahi_puri","Dahi puri"
"http://dbpedia.org/resource/The_2i's_Coffee_Bar","The 2i's Coffee Bar"
"http://dbpedia.org/resource/The_Aroma_Cafe","The Aroma Cafe"
"http://dbpedia.org/resource/The_Chocolate_Room_(cafe)","The Chocolate Room (cafe)"
"http://dbpedia.org/resource/The_Coffee_Bean_&_Tea_Leaf","The Coffee Bean & Tea Leaf"
"http://dbpedia.org/resource/The_Coffee_Club","The Coffee Club"
"http://dbpedia.org/resource/The_Espresso_Lab","The Espresso Lab"
"http://dbpedia.org/resource/The_Gaslight_Cafe","The Gaslight Cafe"
"http://dbpedia.org/resource/The_Halal_Guys","The Halal Guys"
"http://dbpedia.org/resource/WinShape_Foundation","WinShape Foundation"
"http://dbpedia.org/resource/Wong's_King","Wong's King"
"http://dbpedia.org/resource/Wonton","Wonton"
"http://dbpedia.org/resource/Woods_Coffee","Woods Coffee"
"http://dbpedia.org/resource/XLB_(Portland,_Oregon)","XLB (Portland, Oregon)"
"http://dbpedia.org/resource/Xen_Coffee","Xen Coffee"
"http://dbpedia.org/resource/Xi'an_Famous_Foods","Xi'an Famous Foods"
"http://dbpedia.org/resource/Oyster_pail","Oyster pail"
"http://dbpedia.org/resource/English_coffeehouses_in_the_17th_and_18th_centuries","English coffeehouses in the 17th and 18th centuries"
"http://dbpedia.org/resource/Juliana's_Pizza","Juliana's Pizza"
"http://dbpedia.org/resource/Kati_roll","Kati roll"
"http://dbpedia.org/resource/Kibbeh","Kibbeh"
"http://dbpedia.org/resource/Satay","Satay"
"http://dbpedia.org/resource/List_of_pizza_chains","List of pizza chains"
"http://dbpedia.org/resource/Mister_Pizza","Mister Pizza"
"http://dbpedia.org/resource/Pasqua_Coffee","Pasqua Coffee"
"http://dbpedia.org/resource/Pasty","Pasty"
"http://dbpedia.org/resource/Peanut_butter_and_jelly_sandwich","Peanut butter and jelly sandwich"
"http://dbpedia.org/resource/Pepito_(sandwich)","Pepito (sandwich)"
"http://dbpedia.org/resource/Pilgrim_(sandwich)","Pilgrim (sandwich)"
"http://dbpedia.org/resource/Pizza","Pizza"
"http://dbpedia.org/resource/Pizza_Haven_(Australia)","Pizza Haven (Australia)"
"http://dbpedia.org/resource/Pizzarello_(food)","Pizzarello (food)"
"http://dbpedia.org/resource/Pumpkin_Spice_Latte","Pumpkin Spice Latte"
"http://dbpedia.org/resource/Fried_chicken","Fried chicken"
"http://dbpedia.org/resource/Rolex_(food)","Rolex (food)"
"http://dbpedia.org/resource/Sailor_sandwich","Sailor sandwich"
"http://dbpedia.org/resource/Samsa_(food)","Samsa (food)"
"http://dbpedia.org/resource/Sandwich","Sandwich"
"http://dbpedia.org/resource/Sev_puri","Sev puri"
"http://dbpedia.org/resource/Starbucks_unions","Starbucks unions"
"http://dbpedia.org/resource/Finger_food","Finger food"
"http://dbpedia.org/resource/Food_truck","Food truck"
"http://dbpedia.org/resource/Francesinha","Francesinha"
"http://dbpedia.org/resource/Grandma_pizza","Grandma pizza"
"http://dbpedia.org/resource/Grease_trucks","Grease trucks"
"http://dbpedia.org/resource/Great_Michigan_Pizza_Funeral","Great Michigan Pizza Funeral"
"http://dbpedia.org/resource/Greek_pizza","Greek pizza"
"http://dbpedia.org/resource/Shun_Lee_Palace","Shun Lee Palace"
"http://dbpedia.org/resource/St._Paul_sandwich","St. Paul sandwich"
"http://dbpedia.org/resource/Sausage_roll","Sausage roll"
"http://dbpedia.org/resource/Khachapuri","Khachapuri"
"http://dbpedia.org/resource/Wired_Monk","Wired Monk"
"http://dbpedia.org/resource/Korean-Mexican_fusion","Korean-Mexican fusion"
"http://dbpedia.org/resource/Balzac's_Coffee_Roasters","Balzac's Coffee Roasters"
"http://dbpedia.org/resource/Bandung_(drink)","Bandung (drink)"
"http://dbpedia.org/resource/Baogel","Baogel"
"http://dbpedia.org/resource/Roman's_Pizza","Roman's Pizza"
"http://dbpedia.org/resource/Roman_Candle_(Portland,_Oregon)","Roman Candle (Portland, Oregon)"
"http://dbpedia.org/resource/Rossopomodoro","Rossopomodoro"
"http://dbpedia.org/resource/Royal_Bull's_Head_Inn","Royal Bull's Head Inn"
"http://dbpedia.org/resource/Cong_you_bing","Cong you bing"
"http://dbpedia.org/resource/Nankin_Cafe","Nankin Cafe"
"http://dbpedia.org/resource/Amazingrace_Coffeehouse","Amazingrace Coffeehouse"
"http://dbpedia.org/resource/Ambassador_Restaurant_and_Lounge","Ambassador Restaurant and Lounge"
"http://dbpedia.org/resource/Angel-in-us","Angel-in-us"
"http://dbpedia.org/resource/Bellemonte_Silk_Mill","Bellemonte Silk Mill"
"http://dbpedia.org/resource/Ben's_Chili_Bowl","Ben's Chili Bowl"
"http://dbpedia.org/resource/Bewley's","Bewley's"
"http://dbpedia.org/resource/Biggby_Coffee","Biggby Coffee"
"http://dbpedia.org/resource/Bing_Mi","Bing Mi"
"http://dbpedia.org/resource/Charlie's_Sandwich_Shoppe","Charlie's Sandwich Shoppe"
"http://dbpedia.org/resource/Charlie_Hong_Kong","Charlie Hong Kong"
"http://dbpedia.org/resource/Chi'Lantro_BBQ","Chi'Lantro BBQ"
"http://dbpedia.org/resource/Chick-fil-A","Chick-fil-A"
"http://dbpedia.org/resource/Chin's_Kitchen","Chin's Kitchen"
"http://dbpedia.org/resource/China_Chalet","China Chalet"
"http://dbpedia.org/resource/China_Coast","China Coast"
"http://dbpedia.org/resource/Chinese_Gourmet_Express","Chinese Gourmet Express"
"http://dbpedia.org/resource/Choco_Taco","Choco Taco"
"http://dbpedia.org/resource/Chow_Down","Chow Down"
"http://dbpedia.org/resource/Chow_mein","Chow mein"
"http://dbpedia.org/resource/Four_Barrel_Coffee","Four Barrel Coffee"
"http://dbpedia.org/resource/Four_Star_Pizza","Four Star Pizza"
"http://dbpedia.org/resource/Franco_Manca","Franco Manca"
"http://dbpedia.org/resource/Frank's_Noodle_House","Frank's Noodle House"
"http://dbpedia.org/resource/Frank_Fat's","Frank Fat's"
"http://dbpedia.org/resource/Frappuccino","Frappuccino"
"http://dbpedia.org/resource/Bauru_(sandwich)","Bauru (sandwich)"
"http://dbpedia.org/resource/Beach_pizza","Beach pizza"
"http://dbpedia.org/resource/Jubilant_FoodWorks","Jubilant FoodWorks"
"http://dbpedia.org/resource/Beppi's_Restaurant","Beppi's Restaurant"
"http://dbpedia.org/resource/Tim_Hortons","Tim Hortons"
"http://dbpedia.org/resource/Timothy's_World_Coffee","Timothy's World Coffee"
"http://dbpedia.org/resource/Tokyo_Smoke","Tokyo Smoke"
"http://dbpedia.org/resource/Tom's_BaoBao","Tom's BaoBao"
"http://dbpedia.org/resource/Tom_Monaghan","Tom Monaghan"
"http://dbpedia.org/resource/Tom_N_Toms","Tom N Toms"
"http://dbpedia.org/resource/Top_Pot_Doughnuts","Top Pot Doughnuts"
"http://dbpedia.org/resource/Torrefazione_Italia","Torrefazione Italia"
"http://dbpedia.org/resource/Toto's_Pizza_House","Toto's Pizza House"
"http://dbpedia.org/resource/Trenton_tomato_pie","Trenton tomato pie"
"http://dbpedia.org/resource/Trew_Era_Cafe","Trew Era Cafe"
"http://dbpedia.org/resource/Doner_kebab","Doner kebab"
"http://dbpedia.org/resource/Double_Down_(sandwich)","Double Down (sandwich)"
"http://dbpedia.org/resource/Double_decker_taco","Double decker taco"
"http://dbpedia.org/resource/Doubles_(food)","Doubles (food)"
"http://dbpedia.org/resource/Dough_Zone","Dough Zone"
"http://dbpedia.org/resource/Doughnut_sandwich","Doughnut sandwich"
"http://dbpedia.org/resource/Dulce_Café","Dulce Café"
"http://dbpedia.org/resource/Dunn_Brothers_Coffee","Dunn Brothers Coffee"
"http://dbpedia.org/resource/Nando's_Coffee_House","Nando's Coffee House"
"http://dbpedia.org/resource/Neapolitan_pizza","Neapolitan pizza"
"http://dbpedia.org/resource/French_tacos","French tacos"
"http://dbpedia.org/resource/Hot_dog_stand","Hot dog stand"
"http://dbpedia.org/resource/Stagg_Chili","Stagg Chili"
"http://dbpedia.org/resource/Strada","Strada"
"http://dbpedia.org/resource/Stromboli_(food)","Stromboli (food)"
"http://dbpedia.org/resource/Sweet_and_sour","Sweet and sour"
"http://dbpedia.org/resource/Taco","Taco"
"http://dbpedia.org/resource/Tahri_(dish)","Tahri (dish)"
"http://dbpedia.org/resource/Takoyaki","Takoyaki"
"http://dbpedia.org/resource/Ginanggang","Ginanggang"
"http://dbpedia.org/resource/Gregorys_Coffee","Gregorys Coffee"
"http://dbpedia.org/resource/Hot_Brown","Hot Brown"
"http://dbpedia.org/resource/Hot_chicken_sandwich","Hot chicken sandwich"
"http://dbpedia.org/resource/How_Starbucks_Saved_My_Life","How Starbucks Saved My Life"
"http://dbpedia.org/resource/Panipuri","Panipuri"
"http://dbpedia.org/resource/Jamaica_Wine_House","Jamaica Wine House"
"http://dbpedia.org/resource/Jambon","Jambon"
"http://dbpedia.org/resource/Khanom_Tokyo","Khanom Tokyo"
"http://dbpedia.org/resource/Palazzina_Majani,_Bologna","Palazzina Majani, Bologna"
"http://dbpedia.org/resource/The_Main_Point","The Main Point"
"http://dbpedia.org/resource/Mongolian_beef","Mongolian beef"
"http://dbpedia.org/resource/Panzerotti","Panzerotti"
"http://dbpedia.org/resource/Totonno's","Totonno's"
"http://dbpedia.org/resource/Red_Emma's","Red Emma's"
"http://dbpedia.org/resource/Roman_pizza","Roman pizza"
"http://dbpedia.org/resource/Soup_and_sandwich","Soup and sandwich"
"http://dbpedia.org/resource/Spaghetti_sandwich","Spaghetti sandwich"
"http://dbpedia.org/resource/White_pizza","White pizza"
"http://dbpedia.org/resource/Bar_Italia","Bar Italia"
"http://dbpedia.org/resource/Barista_(company)","Barista (company)"
"http://dbpedia.org/resource/Italian_beef","Italian beef"
"http://dbpedia.org/resource/Italian_tomato_pie","Italian tomato pie"
"http://dbpedia.org/resource/Jamaica_Blue","Jamaica Blue"
"http://dbpedia.org/resource/Jammin'_Java","Jammin' Java"
"http://dbpedia.org/resource/Barros_Jarpa","Barros Jarpa"
"http://dbpedia.org/resource/Barros_Luco","Barros Luco"
"http://dbpedia.org/resource/Chivito_(sandwich)","Chivito (sandwich)"
"http://dbpedia.org/resource/Chocolate_pizza","Chocolate pizza"
"http://dbpedia.org/resource/Chocolatería_San_Ginés","Chocolatería San Ginés"
"http://dbpedia.org/resource/Chop_suey","Chop suey"
"http://dbpedia.org/resource/Chopped_cheese","Chopped cheese"
"http://dbpedia.org/resource/Chow_mein_sandwich","Chow mein sandwich"
"http://dbpedia.org/resource/Sesame_chicken","Sesame chicken"
"http://dbpedia.org/resource/Shandong_(restaurant)","Shandong (restaurant)"
"http://dbpedia.org/resource/Shanghai's_Best","Shanghai's Best"
"http://dbpedia.org/resource/Shaokao","Shaokao"
"http://dbpedia.org/resource/Sherwood_Johnson","Sherwood Johnson"
"http://dbpedia.org/resource/Silver_Dollar_Pizza","Silver Dollar Pizza"
"http://dbpedia.org/resource/Silver_Star_Cafe","Silver Star Cafe"
"http://dbpedia.org/resource/Couque_suisse","Couque suisse"
"http://dbpedia.org/resource/Covrigi","Covrigi"
"http://dbpedia.org/resource/Coxinha","Coxinha"
"http://dbpedia.org/resource/The_Pagoda_(restaurant)","The Pagoda (restaurant)"
"http://dbpedia.org/resource/The_Pizza_Head_Show","The Pizza Head Show"
"http://dbpedia.org/resource/The_Pizza_Underground","The Pizza Underground"
"http://dbpedia.org/resource/The_Purple_Onion_(Toronto)","The Purple Onion (Toronto)"
"http://dbpedia.org/resource/The_Troubadour,_London","The Troubadour, London"
"http://dbpedia.org/resource/Italian_hot_dog","Italian hot dog"
"http://dbpedia.org/resource/Poutine","Poutine"
"http://dbpedia.org/resource/Kai_yang","Kai yang"
"http://dbpedia.org/resource/Tokneneng","Tokneneng"
"http://dbpedia.org/resource/Ken_Selby","Ken Selby"
"http://dbpedia.org/resource/Long_Island_Pizza_Festival_&_Bake-Off","Long Island Pizza Festival & Bake-Off"
"http://dbpedia.org/resource/Spiedie","Spiedie"
"http://dbpedia.org/resource/St._Louis-style_pizza","St. Louis-style pizza"
"http://dbpedia.org/resource/Yakitori","Yakitori"
"http://dbpedia.org/resource/Kim_Sơn_(restaurant)","Kim Sơn (restaurant)"
"http://dbpedia.org/resource/Port_City_Java","Port City Java"
"http://dbpedia.org/resource/The_Coffee_Groundz","The Coffee Groundz"
"http://dbpedia.org/resource/PJ's_Coffee","PJ's Coffee"
"http://dbpedia.org/resource/Pork_tenderloin_sandwich","Pork tenderloin sandwich"
"http://dbpedia.org/resource/Sealed_crustless_sandwich","Sealed crustless sandwich"
"http://dbpedia.org/resource/News_Cafe","News Cafe"
"http://dbpedia.org/resource/Pinchitos","Pinchitos"
"http://dbpedia.org/resource/Pizza_bagel","Pizza bagel"
"http://dbpedia.org/resource/Meatball_sandwich","Meatball sandwich"
"http://dbpedia.org/resource/Figaro_Coffee","Figaro Coffee"
"http://dbpedia.org/resource/Marian_Ilitch","Marian Ilitch"
"http://dbpedia.org/resource/Master_Kong_(restaurant)","Master Kong (restaurant)"
"http://dbpedia.org/resource/Bublik","Bublik"
"http://dbpedia.org/resource/Chun_King","Chun King"
"http://dbpedia.org/resource/Criticism_of_Starbucks","Criticism of Starbucks"
"http://dbpedia.org/resource/Croque_monsieur","Croque monsieur"
"http://dbpedia.org/resource/Detroit-style_pizza","Detroit-style pizza"
"http://dbpedia.org/resource/Dibi","Dibi"
"http://dbpedia.org/resource/Dick's_Coffee_House","Dick's Coffee House"
"http://dbpedia.org/resource/Mazagran_(drinkware)","Mazagran (drinkware)"
"http://dbpedia.org/resource/Melt_sandwich","Melt sandwich"
"http://dbpedia.org/resource/Metropolis_Coffee_Company","Metropolis Coffee Company"
"http://dbpedia.org/resource/Mojo_Pizza","Mojo Pizza"
"http://dbpedia.org/resource/Monte_Cristo_sandwich","Monte Cristo sandwich"
"http://dbpedia.org/resource/Morning_Call_Coffee_Stand","Morning Call Coffee Stand"
"http://dbpedia.org/resource/Mother-in-law_(sandwich)","Mother-in-law (sandwich)"
"http://dbpedia.org/resource/Mud_Coffee","Mud Coffee"
"http://dbpedia.org/resource/Mumbo_sauce","Mumbo sauce"
"http://dbpedia.org/resource/Falafel","Falafel"
"http://dbpedia.org/resource/Pizza_pugliese","Pizza pugliese"
"http://dbpedia.org/resource/Pretzel","Pretzel"
"http://dbpedia.org/resource/Pumpkin_Café_Shop","Pumpkin Café Shop"
"http://dbpedia.org/resource/Reuben_sandwich","Reuben sandwich"
"http://dbpedia.org/resource/The_Quorum","The Quorum"
"http://dbpedia.org/resource/Verve_Coffee_Roasters","Verve Coffee Roasters"
"http://dbpedia.org/resource/Fried_brain_sandwich","Fried brain sandwich"
"http://dbpedia.org/resource/Frito_pie","Frito pie"
"http://dbpedia.org/resource/Fritter","Fritter"
"http://dbpedia.org/resource/Fruit_pizza","Fruit pizza"
"http://dbpedia.org/resource/Fugazza","Fugazza"
"http://dbpedia.org/resource/Garlic_fingers","Garlic fingers"
"http://dbpedia.org/resource/Garraway's_Coffee_House","Garraway's Coffee House"
"http://dbpedia.org/resource/Gaviña_Gourmet_Coffee","Gaviña Gourmet Coffee"
"http://dbpedia.org/resource/Gennaro_Lombardi","Gennaro Lombardi"
"http://dbpedia.org/resource/Haleem","Haleem"
"http://dbpedia.org/resource/Pizza_California","Pizza California"
"http://dbpedia.org/resource/Street_food","Street food"
"http://dbpedia.org/resource/Hunan_Restaurant","Hunan Restaurant"
"http://dbpedia.org/resource/Iranian_pizza","Iranian pizza"
"http://dbpedia.org/resource/John_Schnatter","John Schnatter"
"http://dbpedia.org/resource/Le_Hibou_Coffee_House","Le Hibou Coffee House"
"http://dbpedia.org/resource/Lobster_roll","Lobster roll"
"http://dbpedia.org/resource/Sandwiches_de_miga","Sandwiches de miga"
"http://dbpedia.org/resource/The_Cat's_Whisker","The Cat's Whisker"
"http://dbpedia.org/resource/Rainbow_Coffee_House","Rainbow Coffee House"
"http://dbpedia.org/resource/Mezzaluna","Mezzaluna"
"http://dbpedia.org/resource/Kushiyaki","Kushiyaki"
"http://dbpedia.org/resource/Kuuma_koira","Kuuma koira"
"http://dbpedia.org/resource/Kyinkyinga","Kyinkyinga"
"http://dbpedia.org/resource/Quail_eggs","Quail eggs"
"http://dbpedia.org/resource/Hollys_Coffee","Hollys Coffee"
"http://dbpedia.org/resource/Hong_Kong_Noodle_Company","Hong Kong Noodle Company"
"http://dbpedia.org/resource/Hong_Kong_Soya_Sauce_Chicken_Rice_and_Noodle","Hong Kong Soya Sauce Chicken Rice and Noodle"
"http://dbpedia.org/resource/Hot_Lips_Pizza","Hot Lips Pizza"
"http://dbpedia.org/resource/Hot_and_sour_soup","Hot and sour soup"
"http://dbpedia.org/resource/House_of_Louie","House of Louie"
"http://dbpedia.org/resource/Hudsons_Coffee","Hudsons Coffee"
"http://dbpedia.org/resource/Hung_Far_Low_(restaurant)","Hung Far Low (restaurant)"
"http://dbpedia.org/resource/List_of_Starbucks_union_petitions_in_the_United_States","List of Starbucks union petitions in the United States"
"http://dbpedia.org/resource/List_of_pizza_varieties_by_country","List of pizza varieties by country"
"http://dbpedia.org/resource/Little_Italy_(2018_film)","Little Italy (2018 film)"
"http://dbpedia.org/resource/Manwich","Manwich"
"http://dbpedia.org/resource/Brasil_(Houston)","Brasil (Houston)"
"http://dbpedia.org/resource/Breakfast_sandwich","Breakfast sandwich"
"http://dbpedia.org/resource/British_Coffee_House","British Coffee House"
"http://dbpedia.org/resource/Button's_Coffee_House","Button's Coffee House"
"http://dbpedia.org/resource/Cafe_Frankenstein","Cafe Frankenstein"
"http://dbpedia.org/resource/Caffe_Mediterraneum","Caffe Mediterraneum"
"http://dbpedia.org/resource/Caffe_Reggio","Caffe Reggio"
"http://dbpedia.org/resource/Caffe_Trieste","Caffe Trieste"
"http://dbpedia.org/resource/Caffe_Vivaldi","Caffe Vivaldi"
"http://dbpedia.org/resource/Caffè-Pasticceria_Cova","Caffè-Pasticceria Cova"
"http://dbpedia.org/resource/Caffè_Bardi","Caffè Bardi"
"http://dbpedia.org/resource/Caffè_Concerto","Caffè Concerto"
"http://dbpedia.org/resource/Caffè_Fiorio","Caffè Fiorio"
"http://dbpedia.org/resource/Caffè_Gambrinus","Caffè Gambrinus"
"http://dbpedia.org/resource/Caffè_Lavena","Caffè Lavena"
"http://dbpedia.org/resource/Caffè_Michelangiolo","Caffè Michelangiolo"
"http://dbpedia.org/resource/Caffè_Quadri","Caffè Quadri"
"http://dbpedia.org/resource/Caffè_Ritazza","Caffè Ritazza"
"http://dbpedia.org/resource/Caffè_San_Marco","Caffè San Marco"
"http://dbpedia.org/resource/Café_Allegro","Café Allegro"
"http://dbpedia.org/resource/Café_Comercial","Café Comercial"
"http://dbpedia.org/resource/Café_Gijón","Café Gijón"
"http://dbpedia.org/resource/Café_Griensteidl","Café Griensteidl"
"http://dbpedia.org/resource/Café_Kranzler","Café Kranzler"
"http://dbpedia.org/resource/Café_Pamplona","Café Pamplona"
"http://dbpedia.org/resource/Café_Stefanie","Café Stefanie"
"http://dbpedia.org/resource/Café_Zimmermann","Café Zimmermann"
"http://dbpedia.org/resource/Café_des_Westens","Café des Westens"
"http://dbpedia.org/resource/California-style_pizza","California-style pizza"
"http://dbpedia.org/resource/Calzone","Calzone"
"http://dbpedia.org/resource/Nostrana_(restaurant)","Nostrana (restaurant)"
"http://dbpedia.org/resource/Obwarzanek_krakowski","Obwarzanek krakowski"
"http://dbpedia.org/resource/Ocean_City_Seafood_Restaurant","Ocean City Seafood Restaurant"
"http://dbpedia.org/resource/Old_Slaughter's_Coffee_House","Old Slaughter's Coffee House"
"http://dbpedia.org/resource/Old_Town_Pizza","Old Town Pizza"
"http://dbpedia.org/resource/Oma's_Hideaway","Oma's Hideaway"
"http://dbpedia.org/resource/Charu_(coffee_shop)","Charu (coffee shop)"
"http://dbpedia.org/resource/Chebureki","Chebureki"
"http://dbpedia.org/resource/Cheese_and_pickle_sandwich","Cheese and pickle sandwich"
"http://dbpedia.org/resource/Cheese_dream","Cheese dream"
"http://dbpedia.org/resource/Cheese_pizza","Cheese pizza"
"http://dbpedia.org/resource/Cheese_sandwich","Cheese sandwich"
"http://dbpedia.org/resource/Cheeseburger","Cheeseburger"
"http://dbpedia.org/resource/Cheesesteak","Cheesesteak"
"http://dbpedia.org/resource/Chenpi","Chenpi"
"http://dbpedia.org/resource/Republic_Cafe_and_Ming_Lounge","Republic Cafe and Ming Lounge"
