"veg","name"
"http://dbpedia.org/resource/Wotsits","Wotsits"
"http://dbpedia.org/resource/Yacón","Yacón"
"http://dbpedia.org/resource/Ajiaco","Ajiaco"
"http://dbpedia.org/resource/Akebia","Akebia"
"http://dbpedia.org/resource/Chile_con_queso","Chile con queso"
"http://dbpedia.org/resource/Long_pepper","Long pepper"
"http://dbpedia.org/resource/Monster_Munch","Monster Munch"
"http://dbpedia.org/resource/Onion_powder","Onion powder"
"http://dbpedia.org/resource/Cabbage_soup_diet","Cabbage soup diet"
"http://dbpedia.org/resource/Cnidoscolus_aconitifolius","Cnidoscolus aconitifolius"
"http://dbpedia.org/resource/Coalition_of_Immokalee_Workers","Coalition of Immokalee Workers"
"http://dbpedia.org/resource/Cong_you_bing","Cong you bing"
"http://dbpedia.org/resource/Home_fries","Home fries"
"http://dbpedia.org/resource/Jalapeño_popper","Jalapeño popper"
"http://dbpedia.org/resource/Leucaena_leucocephala","Leucaena leucocephala"
"http://dbpedia.org/resource/Lomatium","Lomatium"
"http://dbpedia.org/resource/Moringa_oleifera","Moringa oleifera"
"http://dbpedia.org/resource/Ro-Tel","Ro-Tel"
"http://dbpedia.org/resource/Salade_niçoise","Salade niçoise"
"http://dbpedia.org/resource/Senna_tora","Senna tora"
"http://dbpedia.org/resource/Tomato_bushy_stunt_virus","Tomato bushy stunt virus"
"http://dbpedia.org/resource/Allium_cyathophorum","Allium cyathophorum"
"http://dbpedia.org/resource/Allium_nevii","Allium nevii"
"http://dbpedia.org/resource/Allium_paniculatum","Allium paniculatum"
"http://dbpedia.org/resource/Balaji_Wafers","Balaji Wafers"
"http://dbpedia.org/resource/Ghost_pepper","Ghost pepper"
"http://dbpedia.org/resource/Intersnack","Intersnack"
"http://dbpedia.org/resource/Jókai_bean_soup","Jókai bean soup"
"http://dbpedia.org/resource/Allanblackia_oil","Allanblackia oil"
"http://dbpedia.org/resource/Danone_North_America","Danone North America"
"http://dbpedia.org/resource/For_the_Best_and_for_the_Onion","For the Best and for the Onion"
"http://dbpedia.org/resource/Highland_Park_Manufacturing_Plant_and_Cotton_Oil_Complex","Highland Park Manufacturing Plant and Cotton Oil Complex"
"http://dbpedia.org/resource/Korean_radish","Korean radish"
"http://dbpedia.org/resource/Lancaster_Cotton_Oil_Company","Lancaster Cotton Oil Company"
"http://dbpedia.org/resource/Lao_Gan_Ma","Lao Gan Ma"
"http://dbpedia.org/resource/Larryboy:_The_Cartoon_Adventures","Larryboy: The Cartoon Adventures"
"http://dbpedia.org/resource/Musim_Mas","Musim Mas"
"http://dbpedia.org/resource/Southern_Cotton_Oil_Company","Southern Cotton Oil Company"
"http://dbpedia.org/resource/Soy_Sauce_Brewing_Museum","Soy Sauce Brewing Museum"
"http://dbpedia.org/resource/Corn_pudding","Corn pudding"
"http://dbpedia.org/resource/Filhó","Filhó"
"http://dbpedia.org/resource/Jibarito","Jibarito"
"http://dbpedia.org/resource/Llajua","Llajua"
"http://dbpedia.org/resource/Maulana_Hasanuddin_of_Banten","Maulana Hasanuddin of Banten"
"http://dbpedia.org/resource/Shakshouka","Shakshouka"
"http://dbpedia.org/resource/Soy_candle","Soy candle"
"http://dbpedia.org/resource/Watermelon_seed_oil","Watermelon seed oil"
"http://dbpedia.org/resource/Alaria_(alga)","Alaria (alga)"
"http://dbpedia.org/resource/Gourd_mouth_organ","Gourd mouth organ"
"http://dbpedia.org/resource/Knedle","Knedle"
"http://dbpedia.org/resource/Malva_sylvestris","Malva sylvestris"
"http://dbpedia.org/resource/Phytophthora_phaseoli","Phytophthora phaseoli"
"http://dbpedia.org/resource/Red_Pontiac","Red Pontiac"
"http://dbpedia.org/resource/Checca_sauce","Checca sauce"
"http://dbpedia.org/resource/Lablabi","Lablabi"
"http://dbpedia.org/resource/List_of_plants_known_as_arugula","List of plants known as arugula"
"http://dbpedia.org/resource/Mirchi_Bada","Mirchi Bada"
"http://dbpedia.org/resource/Sabudana_vada","Sabudana vada"
"http://dbpedia.org/resource/Soybean_in_Paraguay","Soybean in Paraguay"
"http://dbpedia.org/resource/Stuffed_ham","Stuffed ham"
"http://dbpedia.org/resource/Yun_dou_juan","Yun dou juan"
"http://dbpedia.org/resource/Zanthoxylum_ailanthoides","Zanthoxylum ailanthoides"
"http://dbpedia.org/resource/Boston_baked_beans","Boston baked beans"
"http://dbpedia.org/resource/Cyperus_scariosus","Cyperus scariosus"
"http://dbpedia.org/resource/Detarium_senegalense","Detarium senegalense"
"http://dbpedia.org/resource/Douzhi","Douzhi"
"http://dbpedia.org/resource/Goober_(brand)","Goober (brand)"
"http://dbpedia.org/resource/Neptunia_oleracea","Neptunia oleracea"
"http://dbpedia.org/resource/Pumpkin_soup","Pumpkin soup"
"http://dbpedia.org/resource/Rhizopus_soft_rot","Rhizopus soft rot"
"http://dbpedia.org/resource/Seaweed","Seaweed"
"http://dbpedia.org/resource/Urtica_incisa","Urtica incisa"
"http://dbpedia.org/resource/Allium_abramsii","Allium abramsii"
"http://dbpedia.org/resource/Allium_bolanderi","Allium bolanderi"
"http://dbpedia.org/resource/Allium_burlewii","Allium burlewii"
"http://dbpedia.org/resource/Allium_cratericola","Allium cratericola"
"http://dbpedia.org/resource/Allium_diabolense","Allium diabolense"
"http://dbpedia.org/resource/Allium_hickmanii","Allium hickmanii"
"http://dbpedia.org/resource/Allium_jepsonii","Allium jepsonii"
"http://dbpedia.org/resource/Codonopsis_lanceolata","Codonopsis lanceolata"
"http://dbpedia.org/resource/Duchess_potatoes","Duchess potatoes"
"http://dbpedia.org/resource/Morogo","Morogo"
"http://dbpedia.org/resource/Salicornia_oil","Salicornia oil"
"http://dbpedia.org/resource/Zebra_chip","Zebra chip"
"http://dbpedia.org/resource/Allium_monticola","Allium monticola"
"http://dbpedia.org/resource/Allium_munzii","Allium munzii"
"http://dbpedia.org/resource/Allium_parishii","Allium parishii"
"http://dbpedia.org/resource/Allium_praecox","Allium praecox"
"http://dbpedia.org/resource/Allium_punctum","Allium punctum"
"http://dbpedia.org/resource/Allium_sanbornii","Allium sanbornii"
"http://dbpedia.org/resource/Allium_siskiyouense","Allium siskiyouense"
"http://dbpedia.org/resource/Allium_tribracteatum","Allium tribracteatum"
"http://dbpedia.org/resource/Allium_yosemitense","Allium yosemitense"
"http://dbpedia.org/resource/Garlic_butter","Garlic butter"
"http://dbpedia.org/resource/Garnacha_(food)","Garnacha (food)"
"http://dbpedia.org/resource/Meigan_cai","Meigan cai"
"http://dbpedia.org/resource/Pickled_cucumber","Pickled cucumber"
"http://dbpedia.org/resource/Southern_Illinois_chowder","Southern Illinois chowder"
"http://dbpedia.org/resource/Alocasia_macrorrhizos","Alocasia macrorrhizos"
"http://dbpedia.org/resource/Chenopodium_fremontii","Chenopodium fremontii"
"http://dbpedia.org/resource/Vernonia_amygdalina","Vernonia amygdalina"
"http://dbpedia.org/resource/1997_Indonesian_forest_fires","1997 Indonesian forest fires"
"http://dbpedia.org/resource/Miang_kham","Miang kham"
"http://dbpedia.org/resource/Pikopiko","Pikopiko"
"http://dbpedia.org/resource/Praedecessores_nostros","Praedecessores nostros"
"http://dbpedia.org/resource/Ring_culture","Ring culture"
"http://dbpedia.org/resource/Buntil","Buntil"
"http://dbpedia.org/resource/Dulce_de_batata","Dulce de batata"
"http://dbpedia.org/resource/Reibekuchen","Reibekuchen"
"http://dbpedia.org/resource/Taraxacum_albidum","Taraxacum albidum"
"http://dbpedia.org/resource/Vodka_sauce","Vodka sauce"
"http://dbpedia.org/resource/Bhurta","Bhurta"
"http://dbpedia.org/resource/Fried_eggplant","Fried eggplant"
"http://dbpedia.org/resource/Kalimeris_indica","Kalimeris indica"
"http://dbpedia.org/resource/Acalypha_indica","Acalypha indica"
"http://dbpedia.org/resource/Big_Max","Big Max"
"http://dbpedia.org/resource/Chapea","Chapea"
"http://dbpedia.org/resource/Garlic_sausage","Garlic sausage"
"http://dbpedia.org/resource/Unfiltered_olive_oil","Unfiltered olive oil"
"http://dbpedia.org/resource/Ajilimójili","Ajilimójili"
"http://dbpedia.org/resource/D'Elidas","D'Elidas"
"http://dbpedia.org/resource/Mangú","Mangú"
"http://dbpedia.org/resource/Piper_ornatum","Piper ornatum"
"http://dbpedia.org/resource/Red_kuri_squash","Red kuri squash"
"http://dbpedia.org/resource/Genetically_modified_tomato","Genetically modified tomato"
"http://dbpedia.org/resource/Imelletty_perunalaatikko","Imelletty perunalaatikko"
"http://dbpedia.org/resource/Nettle_soup","Nettle soup"
"http://dbpedia.org/resource/Sisymbrium_loeselii","Sisymbrium loeselii"
"http://dbpedia.org/resource/Chapalele","Chapalele"
"http://dbpedia.org/resource/Acmella_oleracea","Acmella oleracea"
"http://dbpedia.org/resource/Bean_dip","Bean dip"
"http://dbpedia.org/resource/Bolognese_sauce","Bolognese sauce"
"http://dbpedia.org/resource/Croquette","Croquette"
"http://dbpedia.org/resource/Erythronium_japonicum","Erythronium japonicum"
"http://dbpedia.org/resource/Grains_of_Selim","Grains of Selim"
"http://dbpedia.org/resource/Irish_Commemorative_Stone","Irish Commemorative Stone"
"http://dbpedia.org/resource/Pommes_Anna","Pommes Anna"
"http://dbpedia.org/resource/Reese's_Crispy_Crunchy_Bar","Reese's Crispy Crunchy Bar"
"http://dbpedia.org/resource/Tostones","Tostones"
"http://dbpedia.org/resource/Aprutino_Pescarese","Aprutino Pescarese"
"http://dbpedia.org/resource/Bruzio","Bruzio"
"http://dbpedia.org/resource/Cucurbita_okeechobeensis","Cucurbita okeechobeensis"
"http://dbpedia.org/resource/Ellachipur_Sanman","Ellachipur Sanman"
"http://dbpedia.org/resource/Hainan_yellow_lantern_chili","Hainan yellow lantern chili"
"http://dbpedia.org/resource/Linsen_mit_Spätzle","Linsen mit Spätzle"
"http://dbpedia.org/resource/Sabina_(oil)","Sabina (oil)"
"http://dbpedia.org/resource/Strada_dell'Olio","Strada dell'Olio"
"http://dbpedia.org/resource/Streptomyces_scabies","Streptomyces scabies"
"http://dbpedia.org/resource/Elmina_Estate","Elmina Estate"
"http://dbpedia.org/resource/Le_Puy_green_lentil","Le Puy green lentil"
"http://dbpedia.org/resource/Piper_borbonense","Piper borbonense"
"http://dbpedia.org/resource/Allium_bisceptrum","Allium bisceptrum"
"http://dbpedia.org/resource/Asinan","Asinan"
"http://dbpedia.org/resource/Pasta_alla_Norma","Pasta alla Norma"
"http://dbpedia.org/resource/Rhubarb_pie","Rhubarb pie"
"http://dbpedia.org/resource/Zanthoxylum_armatum","Zanthoxylum armatum"
"http://dbpedia.org/resource/Şakşuka","Şakşuka"
"http://dbpedia.org/resource/2013_Southeast_Asian_haze","2013 Southeast Asian haze"
"http://dbpedia.org/resource/Garlic_ice_cream","Garlic ice cream"
"http://dbpedia.org/resource/GreenPalm","GreenPalm"
"http://dbpedia.org/resource/International_Pepper_Community","International Pepper Community"
"http://dbpedia.org/resource/Potato_production_in_North_Korea","Potato production in North Korea"
"http://dbpedia.org/resource/Borges_(company)","Borges (company)"
"http://dbpedia.org/resource/Bumitama_Gunajaya_Agro","Bumitama Gunajaya Agro"
"http://dbpedia.org/resource/Carrot_salad","Carrot salad"
"http://dbpedia.org/resource/Chenopodium_californicum","Chenopodium californicum"
"http://dbpedia.org/resource/Cholera_(food)","Cholera (food)"
"http://dbpedia.org/resource/Huluqin","Huluqin"
"http://dbpedia.org/resource/Kabak_tatlısı","Kabak tatlısı"
"http://dbpedia.org/resource/Kapuska","Kapuska"
"http://dbpedia.org/resource/Khatti_Dal","Khatti Dal"
"http://dbpedia.org/resource/Moro_de_guandules","Moro de guandules"
"http://dbpedia.org/resource/Ambadi_seed_oil","Ambadi seed oil"
"http://dbpedia.org/resource/Blackleg_(potatoes)","Blackleg (potatoes)"
"http://dbpedia.org/resource/Ganthiya","Ganthiya"
"http://dbpedia.org/resource/Garcinia_pedunculata","Garcinia pedunculata"
"http://dbpedia.org/resource/Hydnocarpus_wightiana_seed_oil","Hydnocarpus wightiana seed oil"
"http://dbpedia.org/resource/Indonesia–European_Union_trade_relations","Indonesia–European Union trade relations"
"http://dbpedia.org/resource/Kokum_oil","Kokum oil"
"http://dbpedia.org/resource/Morkovcha","Morkovcha"
"http://dbpedia.org/resource/Nagkesar_seed_oil","Nagkesar seed oil"
"http://dbpedia.org/resource/Paprika_Tap_de_Cortí","Paprika Tap de Cortí"
"http://dbpedia.org/resource/Phulwara_oil","Phulwara oil"
"http://dbpedia.org/resource/Pilu_oil","Pilu oil"
"http://dbpedia.org/resource/Pumpkin_ale","Pumpkin ale"
"http://dbpedia.org/resource/Shorea_robusta_seed_oil","Shorea robusta seed oil"
"http://dbpedia.org/resource/Stuffed_mallow","Stuffed mallow"
"http://dbpedia.org/resource/Stuffed_mussels","Stuffed mussels"
"http://dbpedia.org/resource/Stuffed_sorrel","Stuffed sorrel"
"http://dbpedia.org/resource/Annoying_Orange:_Splatter_Up","Annoying Orange: Splatter Up"
"http://dbpedia.org/resource/Cakile_edentula","Cakile edentula"
"http://dbpedia.org/resource/Carrot_cake_cookie","Carrot cake cookie"
"http://dbpedia.org/resource/Doellingeria_scabra","Doellingeria scabra"
"http://dbpedia.org/resource/Kwacoco","Kwacoco"
"http://dbpedia.org/resource/Tajada","Tajada"
"http://dbpedia.org/resource/Ukodo","Ukodo"
"http://dbpedia.org/resource/Hemerocallis_citrina","Hemerocallis citrina"
"http://dbpedia.org/resource/Jersey_cabbage","Jersey cabbage"
"http://dbpedia.org/resource/List_of_eggplant_dishes","List of eggplant dishes"
"http://dbpedia.org/resource/List_of_vegetable_dishes","List of vegetable dishes"
"http://dbpedia.org/resource/PT_Asiatic_Persada","PT Asiatic Persada"
"http://dbpedia.org/resource/Prawn_cocktail,_steak_and_Black_Forest_gateau","Prawn cocktail, steak and Black Forest gateau"
"http://dbpedia.org/resource/Trancam","Trancam"
"http://dbpedia.org/resource/Beef_chow_fun","Beef chow fun"
"http://dbpedia.org/resource/Chili_oil","Chili oil"
"http://dbpedia.org/resource/Corn_crab_soup","Corn crab soup"
"http://dbpedia.org/resource/Dal_baati","Dal baati"
"http://dbpedia.org/resource/Gado-gado","Gado-gado"
"http://dbpedia.org/resource/Gram_flour","Gram flour"
"http://dbpedia.org/resource/Karedok","Karedok"
"http://dbpedia.org/resource/Kimchi_burger","Kimchi burger"
"http://dbpedia.org/resource/Lawar_(food)","Lawar (food)"
"http://dbpedia.org/resource/Laziji","Laziji"
"http://dbpedia.org/resource/Lentil_soup","Lentil soup"
"http://dbpedia.org/resource/Nnewi_Afiaolu_Festival","Nnewi Afiaolu Festival"
"http://dbpedia.org/resource/Pea_soup","Pea soup"
"http://dbpedia.org/resource/Sharbat","Sharbat"
"http://dbpedia.org/resource/Sojasun","Sojasun"
"http://dbpedia.org/resource/Şalgam","Şalgam"
"http://dbpedia.org/resource/Kaeng_phrik_kraduk_mu","Kaeng phrik kraduk mu"
"http://dbpedia.org/resource/List_of_cabbage_dishes","List of cabbage dishes"
"http://dbpedia.org/resource/Sugandha_kokila_oil","Sugandha kokila oil"
"http://dbpedia.org/resource/Grandma_Brown's_Baked_Beans","Grandma Brown's Baked Beans"
"http://dbpedia.org/resource/The_Fresh_Vegetable_Mystery","The Fresh Vegetable Mystery"
"http://dbpedia.org/resource/Carrot_virus_Y","Carrot virus Y"
"http://dbpedia.org/resource/Chinese_almond_biscuit","Chinese almond biscuit"
"http://dbpedia.org/resource/Poqui_poqui","Poqui poqui"
"http://dbpedia.org/resource/Resek_agvaniyot","Resek agvaniyot"
"http://dbpedia.org/resource/Romazava","Romazava"
"http://dbpedia.org/resource/Aloe_nuttii","Aloe nuttii"
"http://dbpedia.org/resource/Piper_sylvaticum","Piper sylvaticum"
"http://dbpedia.org/resource/Ravikos","Ravikos"
"http://dbpedia.org/resource/Shucky_beans","Shucky beans"
"http://dbpedia.org/resource/Tourtière_du_Lac-Saint-Jean","Tourtière du Lac-Saint-Jean"
"http://dbpedia.org/resource/Gefillde","Gefillde"
"http://dbpedia.org/resource/Poireaux_vinaigrette","Poireaux vinaigrette"
"http://dbpedia.org/resource/Soetpatats","Soetpatats"
"http://dbpedia.org/resource/Cucumis_prophetarum","Cucumis prophetarum"
"http://dbpedia.org/resource/Fèves_au_lard","Fèves au lard"
"http://dbpedia.org/resource/Ikeji_festival","Ikeji festival"
"http://dbpedia.org/resource/Banana_pith","Banana pith"
"http://dbpedia.org/resource/Calamus_erectus","Calamus erectus"
"http://dbpedia.org/resource/Chili_crisp","Chili crisp"
"http://dbpedia.org/resource/Peanut_butter_whiskey","Peanut butter whiskey"
"http://dbpedia.org/resource/Pilpelchuma","Pilpelchuma"
"http://dbpedia.org/resource/Anelletti_al_forno","Anelletti al forno"
"http://dbpedia.org/resource/Sarde_in_saor","Sarde in saor"
"http://dbpedia.org/resource/Teampaillin_Bán","Teampaillin Bán"
"http://dbpedia.org/resource/Pisarei_e_faśö","Pisarei e faśö"
"http://dbpedia.org/resource/Abura-age","Abura-age"
"http://dbpedia.org/resource/Arthropodium","Arthropodium"
"http://dbpedia.org/resource/Arthropodium_cirratum","Arthropodium cirratum"
"http://dbpedia.org/resource/Arthropodium_minus","Arthropodium minus"
"http://dbpedia.org/resource/Crotalaria_longirostrata","Crotalaria longirostrata"
"http://dbpedia.org/resource/Dichopogon_strictus","Dichopogon strictus"
"http://dbpedia.org/resource/Duxelles","Duxelles"
"http://dbpedia.org/resource/Jojoba_oil","Jojoba oil"
"http://dbpedia.org/resource/Mujaddara","Mujaddara"
"http://dbpedia.org/resource/Rhubarb_Triangle","Rhubarb Triangle"
"http://dbpedia.org/resource/Wesson_cooking_oil","Wesson cooking oil"
"http://dbpedia.org/resource/Beaver_Dam_pepper","Beaver Dam pepper"
"http://dbpedia.org/resource/Indofood_Agri_Resources","Indofood Agri Resources"
"http://dbpedia.org/resource/1846–1848_Newfoundland_potato_famine","1846–1848 Newfoundland potato famine"
"http://dbpedia.org/resource/Baklouti_pepper","Baklouti pepper"
"http://dbpedia.org/resource/Crabbea","Crabbea"
"http://dbpedia.org/resource/Peperone_crusco","Peperone crusco"
"http://dbpedia.org/resource/Cat-facing","Cat-facing"
"http://dbpedia.org/resource/Cucurbita_radicans","Cucurbita radicans"
"http://dbpedia.org/resource/Dixie_Lee_pea","Dixie Lee pea"
"http://dbpedia.org/resource/Eskimo_potato","Eskimo potato"
"http://dbpedia.org/resource/Maerua_oblongifolia","Maerua oblongifolia"
"http://dbpedia.org/resource/Matoke","Matoke"
"http://dbpedia.org/resource/Taramira_oil","Taramira oil"
"http://dbpedia.org/resource/Yam_production_in_Nigeria","Yam production in Nigeria"
"http://dbpedia.org/resource/Aborrajados_de_plátano_maduro","Aborrajados de plátano maduro"
"http://dbpedia.org/resource/Katara_(spice)","Katara (spice)"
"http://dbpedia.org/resource/Kedjenou","Kedjenou"
"http://dbpedia.org/resource/Piper_marginatum","Piper marginatum"
"http://dbpedia.org/resource/Saccharum_edule","Saccharum edule"
"http://dbpedia.org/resource/Fondant_potatoes","Fondant potatoes"
"http://dbpedia.org/resource/Lenape_potato","Lenape potato"
"http://dbpedia.org/resource/Tomato_slicer","Tomato slicer"
"http://dbpedia.org/resource/All-dressed","All-dressed"
"http://dbpedia.org/resource/Dioscorea_dregeana","Dioscorea dregeana"
"http://dbpedia.org/resource/Fenugreek_production_in_India","Fenugreek production in India"
"http://dbpedia.org/resource/MIFEE","MIFEE"
"http://dbpedia.org/resource/Abu_Ghosh_Vocal_Music_Festival","Abu Ghosh Vocal Music Festival"
"http://dbpedia.org/resource/Peanut_chutney","Peanut chutney"
"http://dbpedia.org/resource/Awara_broth","Awara broth"
"http://dbpedia.org/resource/Potato_fruit","Potato fruit"
"http://dbpedia.org/resource/Cone_pepper","Cone pepper"
"http://dbpedia.org/resource/Domates_mücveri","Domates mücveri"
"http://dbpedia.org/resource/Kiri_hodi","Kiri hodi"
"http://dbpedia.org/resource/List_of_potato_chip_brands","List of potato chip brands"
"http://dbpedia.org/resource/Olive_all'ascolana","Olive all'ascolana"
"http://dbpedia.org/resource/Telosma_procumbens","Telosma procumbens"
"http://dbpedia.org/resource/Stuffed_cucumber","Stuffed cucumber"
"http://dbpedia.org/resource/Amaranthus_dubius","Amaranthus dubius"
"http://dbpedia.org/resource/Backhousia_citriodora","Backhousia citriodora"
"http://dbpedia.org/resource/Bubembe_Island","Bubembe Island"
"http://dbpedia.org/resource/Cajeput_oil","Cajeput oil"
"http://dbpedia.org/resource/Cherry_tomato","Cherry tomato"
"http://dbpedia.org/resource/Chiles_en_nogada","Chiles en nogada"
"http://dbpedia.org/resource/Cock-a-leekie","Cock-a-leekie"
"http://dbpedia.org/resource/Gracilaria","Gracilaria"
"http://dbpedia.org/resource/Neapolitan_ragù","Neapolitan ragù"
"http://dbpedia.org/resource/Rapeseed_oil","Rapeseed oil"
"http://dbpedia.org/resource/Sunflower_oil","Sunflower oil"
"http://dbpedia.org/resource/Tall_oil","Tall oil"
"http://dbpedia.org/resource/Tavče_gravče","Tavče gravče"
"http://dbpedia.org/resource/Chile_Pepper_Institute","Chile Pepper Institute"
"http://dbpedia.org/resource/Ciulama","Ciulama"
"http://dbpedia.org/resource/Dark_soy_sauce","Dark soy sauce"
"http://dbpedia.org/resource/Tetramethylpyrazine","Tetramethylpyrazine"
"http://dbpedia.org/resource/Candidatus_Phytoplasma_solani","Candidatus Phytoplasma solani"
"http://dbpedia.org/resource/Canolol","Canolol"
"http://dbpedia.org/resource/Carolina_Reaper","Carolina Reaper"
"http://dbpedia.org/resource/Glasswort_salad","Glasswort salad"
"http://dbpedia.org/resource/Medeola","Medeola"
"http://dbpedia.org/resource/The_Misfortune_of_Being_Ned","The Misfortune of Being Ned"
"http://dbpedia.org/resource/Bob_chorba","Bob chorba"
"http://dbpedia.org/resource/Chili_sauce_and_paste","Chili sauce and paste"
"http://dbpedia.org/resource/Grape_tomato","Grape tomato"
"http://dbpedia.org/resource/Halimione_portulacoides","Halimione portulacoides"
"http://dbpedia.org/resource/Komatsuna","Komatsuna"
"http://dbpedia.org/resource/Lupin_bean","Lupin bean"
"http://dbpedia.org/resource/Rooster_potato","Rooster potato"
"http://dbpedia.org/resource/Scarlet_eggplant","Scarlet eggplant"
"http://dbpedia.org/resource/Sesbania_grandiflora","Sesbania grandiflora"
"http://dbpedia.org/resource/Sodd","Sodd"
"http://dbpedia.org/resource/Allium_anceps","Allium anceps"
"http://dbpedia.org/resource/Brittle_(food)","Brittle (food)"
"http://dbpedia.org/resource/Caparrones","Caparrones"
"http://dbpedia.org/resource/Cucurbita_moschata","Cucurbita moschata"
"http://dbpedia.org/resource/Edible_flower","Edible flower"
"http://dbpedia.org/resource/Garden_Peach","Garden Peach"
"http://dbpedia.org/resource/Garlic_fingers","Garlic fingers"
"http://dbpedia.org/resource/Glamorgan_sausage","Glamorgan sausage"
"http://dbpedia.org/resource/Lettuce_mosaic_virus","Lettuce mosaic virus"
"http://dbpedia.org/resource/Oil_of_clove","Oil of clove"
"http://dbpedia.org/resource/Peanut_sauce","Peanut sauce"
"http://dbpedia.org/resource/Potato_yellow_dwarf_virus","Potato yellow dwarf virus"
"http://dbpedia.org/resource/Santalum_spicatum","Santalum spicatum"
"http://dbpedia.org/resource/Solanum_melongena","Solanum melongena"
"http://dbpedia.org/resource/Brasenia","Brasenia"
"http://dbpedia.org/resource/Goldenberg's_Peanut_Chews","Goldenberg's Peanut Chews"
"http://dbpedia.org/resource/International_Pepper_Exchange","International Pepper Exchange"
"http://dbpedia.org/resource/Isle_of_Wight_Garlic_Festival","Isle of Wight Garlic Festival"
"http://dbpedia.org/resource/Israeli_salad","Israeli salad"
"http://dbpedia.org/resource/Neste_Renewable_Diesel","Neste Renewable Diesel"
"http://dbpedia.org/resource/Veal_Orloff","Veal Orloff"
"http://dbpedia.org/resource/Allium_monanthum","Allium monanthum"
"http://dbpedia.org/resource/Allium_validum","Allium validum"
"http://dbpedia.org/resource/Baby_carrot","Baby carrot"
"http://dbpedia.org/resource/Chikki","Chikki"
"http://dbpedia.org/resource/Cichorium_endivia","Cichorium endivia"
"http://dbpedia.org/resource/Nut_Goodie","Nut Goodie"
"http://dbpedia.org/resource/Parkinsonia_florida","Parkinsonia florida"
"http://dbpedia.org/resource/Stellaria_media","Stellaria media"
"http://dbpedia.org/resource/Wrack_(seaweed)","Wrack (seaweed)"
"http://dbpedia.org/resource/Yukon_Gold_potato","Yukon Gold potato"
"http://dbpedia.org/resource/Eggplant_Wizard","Eggplant Wizard"
"http://dbpedia.org/resource/Green_bean_casserole","Green bean casserole"
"http://dbpedia.org/resource/Kinilnat","Kinilnat"
"http://dbpedia.org/resource/Lactuca_serriola","Lactuca serriola"
"http://dbpedia.org/resource/Sonchus_asper","Sonchus asper"
"http://dbpedia.org/resource/Zhug","Zhug"
"http://dbpedia.org/resource/Apio_(appetizer)","Apio (appetizer)"
"http://dbpedia.org/resource/Peanut_allergen_powder","Peanut allergen powder"
"http://dbpedia.org/resource/Small_Axe_Peppers","Small Axe Peppers"
"http://dbpedia.org/resource/Arracht","Arracht"
"http://dbpedia.org/resource/Dhoper_chop","Dhoper chop"
"http://dbpedia.org/resource/Duck_Bamboo_Curry","Duck Bamboo Curry"
"http://dbpedia.org/resource/Artichoke_oil","Artichoke oil"
"http://dbpedia.org/resource/Bladderpod_oil","Bladderpod oil"
"http://dbpedia.org/resource/Pajeon","Pajeon"
"http://dbpedia.org/resource/Pebre","Pebre"
"http://dbpedia.org/resource/Potato_skins","Potato skins"
"http://dbpedia.org/resource/Rice_and_peas","Rice and peas"
"http://dbpedia.org/resource/Stillingia_oil","Stillingia oil"
"http://dbpedia.org/resource/İmam_bayıldı","İmam bayıldı"
"http://dbpedia.org/resource/Delicata_squash","Delicata squash"
"http://dbpedia.org/resource/Lathyrus_aphaca","Lathyrus aphaca"
"http://dbpedia.org/resource/Piper_auritum","Piper auritum"
"http://dbpedia.org/resource/Purtumute","Purtumute"
"http://dbpedia.org/resource/Tropaeolum_majus","Tropaeolum majus"
"http://dbpedia.org/resource/Verticillium_wilt","Verticillium wilt"
"http://dbpedia.org/resource/Vivaldi_potato","Vivaldi potato"
"http://dbpedia.org/resource/Batata_vada","Batata vada"
"http://dbpedia.org/resource/Bertolli","Bertolli"
"http://dbpedia.org/resource/Chole_bhature","Chole bhature"
"http://dbpedia.org/resource/Cou-cou","Cou-cou"
"http://dbpedia.org/resource/Cucurbita_foetidissima","Cucurbita foetidissima"
"http://dbpedia.org/resource/Fermented_bean_paste","Fermented bean paste"
"http://dbpedia.org/resource/Jays_Foods","Jays Foods"
"http://dbpedia.org/resource/Kerr's_Pink","Kerr's Pink"
"http://dbpedia.org/resource/Lapskaus","Lapskaus"
"http://dbpedia.org/resource/Marfona","Marfona"
"http://dbpedia.org/resource/Mirza_Ghassemi","Mirza Ghassemi"
"http://dbpedia.org/resource/Peanut_stew","Peanut stew"
"http://dbpedia.org/resource/Postelsia","Postelsia"
"http://dbpedia.org/resource/Schinus_molle","Schinus molle"
"http://dbpedia.org/resource/Bean_pie","Bean pie"
"http://dbpedia.org/resource/Biofuel_policy_of_Malaysia","Biofuel policy of Malaysia"
"http://dbpedia.org/resource/Braised_sauerkraut","Braised sauerkraut"
"http://dbpedia.org/resource/Fish_pie","Fish pie"
"http://dbpedia.org/resource/List_of_asparagus_diseases","List of asparagus diseases"
"http://dbpedia.org/resource/List_of_carrot_diseases","List of carrot diseases"
"http://dbpedia.org/resource/List_of_chickpea_diseases","List of chickpea diseases"
"http://dbpedia.org/resource/List_of_lentil_diseases","List of lentil diseases"
"http://dbpedia.org/resource/List_of_pea_diseases","List of pea diseases"
"http://dbpedia.org/resource/List_of_peanut_diseases","List of peanut diseases"
"http://dbpedia.org/resource/List_of_potato_diseases","List of potato diseases"
