"afrAnimal","name"
"http://dbpedia.org/resource/Humblot's_heron","Humblot's heron"
"http://dbpedia.org/resource/Jolly's_mouse_lemur","Jolly's mouse lemur"
"http://dbpedia.org/resource/Kvabebihyrax","Kvabebihyrax"
"http://dbpedia.org/resource/Mittermeier's_mouse_lemur","Mittermeier's mouse lemur"
"http://dbpedia.org/resource/Narina_trogon","Narina trogon"
"http://dbpedia.org/resource/Palaeoloxodon_falconeri","Palaeoloxodon falconeri"
"http://dbpedia.org/resource/Simmons'_mouse_lemur","Simmons' mouse lemur"
"http://dbpedia.org/resource/Uromastyx_geyri","Uromastyx geyri"
"http://dbpedia.org/resource/Biseni_Forest","Biseni Forest"
"http://dbpedia.org/resource/Eugenio_Ruspoli","Eugenio Ruspoli"
"http://dbpedia.org/resource/Owen's_chameleon","Owen's chameleon"
"http://dbpedia.org/resource/Pediolophodon","Pediolophodon"
"http://dbpedia.org/resource/Upper_Orashi_Forest_Reserve","Upper Orashi Forest Reserve"
"http://dbpedia.org/resource/Yanai_Paagan","Yanai Paagan"
"http://dbpedia.org/resource/Crowned_sifaka","Crowned sifaka"
"http://dbpedia.org/resource/Danfoss's_mouse_lemur","Danfoss's mouse lemur"
"http://dbpedia.org/resource/Nubian_wild_ass","Nubian wild ass"
"http://dbpedia.org/resource/Perrier's_sifaka","Perrier's sifaka"
"http://dbpedia.org/resource/Undulate_ray","Undulate ray"
"http://dbpedia.org/resource/Von_der_Decken's_sifaka","Von der Decken's sifaka"
"http://dbpedia.org/resource/Amphechinus","Amphechinus"
"http://dbpedia.org/resource/Aurora_house_snake","Aurora house snake"
"http://dbpedia.org/resource/Dubare","Dubare"
"http://dbpedia.org/resource/Makapania","Makapania"
"http://dbpedia.org/resource/Rogue_elephant_of_Aberdare_Forest","Rogue elephant of Aberdare Forest"
"http://dbpedia.org/resource/Silvery_greater_galago","Silvery greater galago"
"http://dbpedia.org/resource/Cross_River_bushbaby","Cross River bushbaby"
"http://dbpedia.org/resource/Gabon_bushbaby","Gabon bushbaby"
"http://dbpedia.org/resource/Malawi_bushbaby","Malawi bushbaby"
"http://dbpedia.org/resource/Bathybagrus_sianenna","Bathybagrus sianenna"
"http://dbpedia.org/resource/Coarse_chameleon","Coarse chameleon"
"http://dbpedia.org/resource/Damara_red-billed_hornbill","Damara red-billed hornbill"
"http://dbpedia.org/resource/Platyallabes_tihoni","Platyallabes tihoni"
"http://dbpedia.org/resource/Side-striped_chameleon","Side-striped chameleon"
"http://dbpedia.org/resource/Southern_red-billed_hornbill","Southern red-billed hornbill"
"http://dbpedia.org/resource/Western_red-billed_hornbill","Western red-billed hornbill"
"http://dbpedia.org/resource/Gorgopithecus","Gorgopithecus"
"http://dbpedia.org/resource/Pachyostosis","Pachyostosis"
"http://dbpedia.org/resource/Synodontis_angelicus","Synodontis angelicus"
"http://dbpedia.org/resource/Xenopus_victorianus","Xenopus victorianus"
"http://dbpedia.org/resource/Agama_armata","Agama armata"
"http://dbpedia.org/resource/Agama_caudospinosa","Agama caudospinosa"
"http://dbpedia.org/resource/Coats-Hines_Site","Coats-Hines Site"
"http://dbpedia.org/resource/Magombera_chameleon","Magombera chameleon"
"http://dbpedia.org/resource/South_African_giraffe","South African giraffe"
"http://dbpedia.org/resource/Gita_(elephant)","Gita (elephant)"
"http://dbpedia.org/resource/List_of_marine_fishes_of_South_Africa","List of marine fishes of South Africa"
"http://dbpedia.org/resource/List_of_reptiles_of_Africa","List of reptiles of Africa"
"http://dbpedia.org/resource/Western_black-headed_batis","Western black-headed batis"
"http://dbpedia.org/resource/Common_brown_water_snake","Common brown water snake"
"http://dbpedia.org/resource/Ctenopoma_multispine","Ctenopoma multispine"
"http://dbpedia.org/resource/Microgale_grandidieri","Microgale grandidieri"
"http://dbpedia.org/resource/Mowgli's_Brothers_(TV_special)","Mowgli's Brothers (TV special)"
"http://dbpedia.org/resource/Neamblysomus","Neamblysomus"
"http://dbpedia.org/resource/Oryzorictinae","Oryzorictinae"
"http://dbpedia.org/resource/Straightnose_pipefish","Straightnose pipefish"
"http://dbpedia.org/resource/Tenrecinae","Tenrecinae"
"http://dbpedia.org/resource/Transparent_goby","Transparent goby"
"http://dbpedia.org/resource/Bongolava_mouse_lemur","Bongolava mouse lemur"
"http://dbpedia.org/resource/East_African_springhare","East African springhare"
"http://dbpedia.org/resource/Isaac_A._Van_Amburgh","Isaac A. Van Amburgh"
"http://dbpedia.org/resource/Red-mouthed_goby","Red-mouthed goby"
"http://dbpedia.org/resource/Yellow-headed_goby","Yellow-headed goby"
"http://dbpedia.org/resource/Dorcatherium","Dorcatherium"
"http://dbpedia.org/resource/List_of_fictional_pachyderms","List of fictional pachyderms"
"http://dbpedia.org/resource/Montane_tiny_greenbul","Montane tiny greenbul"
"http://dbpedia.org/resource/African_spotted_creeper","African spotted creeper"
"http://dbpedia.org/resource/Blommersia_domerguei","Blommersia domerguei"
"http://dbpedia.org/resource/Blommersia_kely","Blommersia kely"
"http://dbpedia.org/resource/Blommersia_sarotra","Blommersia sarotra"
"http://dbpedia.org/resource/Blommersia_wittei","Blommersia wittei"
"http://dbpedia.org/resource/Bocage's_African_fat_mouse","Bocage's African fat mouse"
"http://dbpedia.org/resource/Boophis_axelmeyeri","Boophis axelmeyeri"
"http://dbpedia.org/resource/Boophis_tampoka","Boophis tampoka"
"http://dbpedia.org/resource/Cape_lechwe","Cape lechwe"
"http://dbpedia.org/resource/Chilomycterus_antennatus","Chilomycterus antennatus"
"http://dbpedia.org/resource/Enseosteus","Enseosteus"
"http://dbpedia.org/resource/Grévy's_Zebra_Trust","Grévy's Zebra Trust"
"http://dbpedia.org/resource/Guinean_killifish","Guinean killifish"
"http://dbpedia.org/resource/Hatt's_thicket_rat","Hatt's thicket rat"
"http://dbpedia.org/resource/Jacky_Boxberger","Jacky Boxberger"
"http://dbpedia.org/resource/Mantella_ebenaui","Mantella ebenaui"
"http://dbpedia.org/resource/Mantidactylus_bellyi","Mantidactylus bellyi"
"http://dbpedia.org/resource/Mantidactylus_bourgati","Mantidactylus bourgati"
"http://dbpedia.org/resource/Mantidactylus_cowanii","Mantidactylus cowanii"
"http://dbpedia.org/resource/Mantidactylus_delormei","Mantidactylus delormei"
"http://dbpedia.org/resource/Mantidactylus_noralottae","Mantidactylus noralottae"
"http://dbpedia.org/resource/Pousargues_African_fat_mouse","Pousargues African fat mouse"
"http://dbpedia.org/resource/Rhombophryne_coronata","Rhombophryne coronata"
"http://dbpedia.org/resource/Rhombophryne_guentherpetersi","Rhombophryne guentherpetersi"
"http://dbpedia.org/resource/Rhombophryne_laevipes","Rhombophryne laevipes"
"http://dbpedia.org/resource/Rhombophryne_serratopalpebrosa","Rhombophryne serratopalpebrosa"
"http://dbpedia.org/resource/Taita_shrew","Taita shrew"
"http://dbpedia.org/resource/White-legged_duiker","White-legged duiker"
"http://dbpedia.org/resource/Caesar_(Planet_of_the_Apes)","Caesar (Planet of the Apes)"
"http://dbpedia.org/resource/Aphyosemion_elegans","Aphyosemion elegans"
"http://dbpedia.org/resource/Blaesodactylus_victori","Blaesodactylus victori"
"http://dbpedia.org/resource/Exiguodon","Exiguodon"
"http://dbpedia.org/resource/Isohyaenodon","Isohyaenodon"
"http://dbpedia.org/resource/List_of_lizards_of_South_Africa","List of lizards of South Africa"
"http://dbpedia.org/resource/Metapterodon","Metapterodon"
"http://dbpedia.org/resource/Smithers's_horseshoe_bat","Smithers's horseshoe bat"
"http://dbpedia.org/resource/Taylor's_fat-tailed_gecko","Taylor's fat-tailed gecko"
"http://dbpedia.org/resource/Phelsuma_hielscheri","Phelsuma hielscheri"
"http://dbpedia.org/resource/Western_Miombo_sunbird","Western Miombo sunbird"
"http://dbpedia.org/resource/Ambilobe_dwarf_gecko","Ambilobe dwarf gecko"
"http://dbpedia.org/resource/Angel's_dwarf_gecko","Angel's dwarf gecko"
"http://dbpedia.org/resource/Boettger's_dwarf_gecko","Boettger's dwarf gecko"
"http://dbpedia.org/resource/Dar-es-Salaam_dwarf_gecko","Dar-es-Salaam dwarf gecko"
"http://dbpedia.org/resource/Fischer's_dwarf_gecko","Fischer's dwarf gecko"
"http://dbpedia.org/resource/Guinea_leaf-toed_gecko","Guinea leaf-toed gecko"
"http://dbpedia.org/resource/Günther's_dwarf_gecko","Günther's dwarf gecko"
"http://dbpedia.org/resource/Hedgehog_leaf-toed_gecko","Hedgehog leaf-toed gecko"
"http://dbpedia.org/resource/Hemidactylus_kundaensis","Hemidactylus kundaensis"
"http://dbpedia.org/resource/Hemidactylus_lamaensis","Hemidactylus lamaensis"
"http://dbpedia.org/resource/Hemidactylus_longicephalus","Hemidactylus longicephalus"
"http://dbpedia.org/resource/Hemidactylus_makolowodei","Hemidactylus makolowodei"
"http://dbpedia.org/resource/Hemidactylus_mercatorius","Hemidactylus mercatorius"
"http://dbpedia.org/resource/Hemidactylus_platycephalus","Hemidactylus platycephalus"
"http://dbpedia.org/resource/Hemidactylus_puccionii","Hemidactylus puccionii"
"http://dbpedia.org/resource/Hemidactylus_sinaitus","Hemidactylus sinaitus"
"http://dbpedia.org/resource/Hemidactylus_squamulatus","Hemidactylus squamulatus"
"http://dbpedia.org/resource/Hemidactylus_tanganicus","Hemidactylus tanganicus"
"http://dbpedia.org/resource/Ituri_leaf-toed_gecko","Ituri leaf-toed gecko"
"http://dbpedia.org/resource/Kamdem_Toham's_gecko","Kamdem Toham's gecko"
"http://dbpedia.org/resource/Lygodactylus_intermedius","Lygodactylus intermedius"
"http://dbpedia.org/resource/Lygodactylus_keniensis","Lygodactylus keniensis"
"http://dbpedia.org/resource/Lygodactylus_kimhowelli","Lygodactylus kimhowelli"
"http://dbpedia.org/resource/Lygodactylus_mirabilis","Lygodactylus mirabilis"
"http://dbpedia.org/resource/Lygodactylus_mombasicus","Lygodactylus mombasicus"
"http://dbpedia.org/resource/Lygodactylus_pauliani","Lygodactylus pauliani"
"http://dbpedia.org/resource/Madagascar_dwarf_gecko","Madagascar dwarf gecko"
"http://dbpedia.org/resource/Mount_Ivohibe_gecko","Mount Ivohibe gecko"
"http://dbpedia.org/resource/Ornate_dwarf_gecko","Ornate dwarf gecko"
"http://dbpedia.org/resource/Richardson's_leaf-toed_gecko","Richardson's leaf-toed gecko"
"http://dbpedia.org/resource/Robust_dwarf_gecko","Robust dwarf gecko"
"http://dbpedia.org/resource/Thin_dwarf_gecko","Thin dwarf gecko"
"http://dbpedia.org/resource/Usambara_dwarf_gecko","Usambara dwarf gecko"
"http://dbpedia.org/resource/Hemidactylus_albituberculatus","Hemidactylus albituberculatus"
"http://dbpedia.org/resource/Hemidactylus_albivertebralis","Hemidactylus albivertebralis"
"http://dbpedia.org/resource/Hemidactylus_angulatus","Hemidactylus angulatus"
"http://dbpedia.org/resource/Sargocentron_hastatum","Sargocentron hastatum"
"http://dbpedia.org/resource/Citharinus_citharus","Citharinus citharus"
"http://dbpedia.org/resource/Gaisler's_long-eared_bat","Gaisler's long-eared bat"
"http://dbpedia.org/resource/Isabelline_white-winged_serotine","Isabelline white-winged serotine"
"http://dbpedia.org/resource/Kirindy_serotine","Kirindy serotine"
"http://dbpedia.org/resource/Laephotis_stanleyi","Laephotis stanleyi"
"http://dbpedia.org/resource/Miniopterus_ambohitrensis","Miniopterus ambohitrensis"
"http://dbpedia.org/resource/Phractura_clauseni","Phractura clauseni"
"http://dbpedia.org/resource/Rikki-Tikki-Tavi_(1975_film)","Rikki-Tikki-Tavi (1975 film)"
"http://dbpedia.org/resource/West_African_crested_tern","West African crested tern"
"http://dbpedia.org/resource/Kaavan","Kaavan"
"http://dbpedia.org/resource/List_of_birds_of_Somaliland","List of birds of Somaliland"
"http://dbpedia.org/resource/List_of_mammals_of_Somaliland","List of mammals of Somaliland"
"http://dbpedia.org/resource/Panaspis_mocamedensis","Panaspis mocamedensis"
"http://dbpedia.org/resource/Hippocampus_nalu","Hippocampus nalu"
"http://dbpedia.org/resource/Phrynobatrachus_jimzimkusi","Phrynobatrachus jimzimkusi"
"http://dbpedia.org/resource/African_golden_cat","African golden cat"
"http://dbpedia.org/resource/Aidi","Aidi"
"http://dbpedia.org/resource/Bearded_vulture","Bearded vulture"
"http://dbpedia.org/resource/Bedtime_for_Bonzo","Bedtime for Bonzo"
"http://dbpedia.org/resource/Bichir","Bichir"
"http://dbpedia.org/resource/Black-footed_cat","Black-footed cat"
"http://dbpedia.org/resource/Black-headed_gull","Black-headed gull"
"http://dbpedia.org/resource/Black-necked_grebe","Black-necked grebe"
"http://dbpedia.org/resource/Black-winged_kite","Black-winged kite"
"http://dbpedia.org/resource/Black_kite","Black kite"
"http://dbpedia.org/resource/Black_stork","Black stork"
"http://dbpedia.org/resource/Boerboel","Boerboel"
"http://dbpedia.org/resource/Caracal","Caracal"
"http://dbpedia.org/resource/Chameleon","Chameleon"
"http://dbpedia.org/resource/Chiniquodon","Chiniquodon"
"http://dbpedia.org/resource/Chrysochloridae","Chrysochloridae"
"http://dbpedia.org/resource/Common_cuckoo","Common cuckoo"
"http://dbpedia.org/resource/Common_house_martin","Common house martin"
"http://dbpedia.org/resource/Common_moorhen","Common moorhen"
"http://dbpedia.org/resource/Common_pochard","Common pochard"
"http://dbpedia.org/resource/Common_warthog","Common warthog"
"http://dbpedia.org/resource/Cynognathus","Cynognathus"
"http://dbpedia.org/resource/Deinotherium","Deinotherium"
"http://dbpedia.org/resource/Desmostylia","Desmostylia"
"http://dbpedia.org/resource/Dinofelis","Dinofelis"
"http://dbpedia.org/resource/Donkey_Kong_3","Donkey Kong 3"
"http://dbpedia.org/resource/Donkey_Kong_64","Donkey Kong 64"
"http://dbpedia.org/resource/Donkey_Kong_Country","Donkey Kong Country"
"http://dbpedia.org/resource/Donkey_Kong_Country_2:_Diddy's_Kong_Quest","Donkey Kong Country 2: Diddy's Kong Quest"
"http://dbpedia.org/resource/Donkey_Kong_Country_3:_Dixie_Kong's_Double_Trouble!","Donkey Kong Country 3: Dixie Kong's Double Trouble!"
"http://dbpedia.org/resource/Donkey_Kong_Land","Donkey Kong Land"
"http://dbpedia.org/resource/Duiker","Duiker"
"http://dbpedia.org/resource/Dumbo","Dumbo"
"http://dbpedia.org/resource/Egyptian_goose","Egyptian goose"
"http://dbpedia.org/resource/Egyptian_vulture","Egyptian vulture"
"http://dbpedia.org/resource/Elephant_shrew","Elephant shrew"
"http://dbpedia.org/resource/Elephantidae","Elephantidae"
"http://dbpedia.org/resource/Eurasian_bittern","Eurasian bittern"
"http://dbpedia.org/resource/Eurasian_golden_oriole","Eurasian golden oriole"
"http://dbpedia.org/resource/Eurasian_hobby","Eurasian hobby"
"http://dbpedia.org/resource/European_goldfinch","European goldfinch"
"http://dbpedia.org/resource/European_honey_buzzard","European honey buzzard"
"http://dbpedia.org/resource/European_nightjar","European nightjar"
"http://dbpedia.org/resource/European_turtle_dove","European turtle dove"
"http://dbpedia.org/resource/Garganey","Garganey"
"http://dbpedia.org/resource/Golden_mole","Golden mole"
"http://dbpedia.org/resource/Great_crested_grebe","Great crested grebe"
"http://dbpedia.org/resource/Great_egret","Great egret"
"http://dbpedia.org/resource/Ground_roller","Ground roller"
"http://dbpedia.org/resource/Guineafowl","Guineafowl"
"http://dbpedia.org/resource/Ham_(chimpanzee)","Ham (chimpanzee)"
"http://dbpedia.org/resource/Homotherium","Homotherium"
"http://dbpedia.org/resource/Hoopoe","Hoopoe"
"http://dbpedia.org/resource/Iberian_chiffchaff","Iberian chiffchaff"
"http://dbpedia.org/resource/Jim_Corbett_National_Park","Jim Corbett National Park"
"http://dbpedia.org/resource/Jumbo","Jumbo"
"http://dbpedia.org/resource/Koko_(gorilla)","Koko (gorilla)"
"http://dbpedia.org/resource/Lappet-faced_vulture","Lappet-faced vulture"
"http://dbpedia.org/resource/Lesser_flamingo","Lesser flamingo"
"http://dbpedia.org/resource/Lesser_grey_shrike","Lesser grey shrike"
"http://dbpedia.org/resource/Little_egret","Little egret"
"http://dbpedia.org/resource/Little_grebe","Little grebe"
"http://dbpedia.org/resource/Little_owl","Little owl"
"http://dbpedia.org/resource/Mastodon","Mastodon"
"http://dbpedia.org/resource/Meerkat","Meerkat"
"http://dbpedia.org/resource/Mesite","Mesite"
"http://dbpedia.org/resource/Milkfish","Milkfish"
"http://dbpedia.org/resource/Mongoose","Mongoose"
"http://dbpedia.org/resource/Montagu's_harrier","Montagu's harrier"
"http://dbpedia.org/resource/Northern_pintail","Northern pintail"
"http://dbpedia.org/resource/Nyala","Nyala"
"http://dbpedia.org/resource/Old_World_vulture","Old World vulture"
"http://dbpedia.org/resource/Pallid_harrier","Pallid harrier"
"http://dbpedia.org/resource/Peregrine_falcon","Peregrine falcon"
"http://dbpedia.org/resource/Pied_kingfisher","Pied kingfisher"
"http://dbpedia.org/resource/Purple_heron","Purple heron"
"http://dbpedia.org/resource/Red_kite","Red kite"
"http://dbpedia.org/resource/Rhodesian_Ridgeback","Rhodesian Ridgeback"
"http://dbpedia.org/resource/Samuel_Baker","Samuel Baker"
"http://dbpedia.org/resource/Sand_cat","Sand cat"
"http://dbpedia.org/resource/Sand_martin","Sand martin"
"http://dbpedia.org/resource/Secretarybird","Secretarybird"
"http://dbpedia.org/resource/Senegal_bushbaby","Senegal bushbaby"
"http://dbpedia.org/resource/Serval","Serval"
"http://dbpedia.org/resource/Short-toed_snake_eagle","Short-toed snake eagle"
"http://dbpedia.org/resource/Tufted_duck","Tufted duck"
"http://dbpedia.org/resource/Western_marsh_harrier","Western marsh harrier"
"http://dbpedia.org/resource/Whale_shark","Whale shark"
"http://dbpedia.org/resource/Whinchat","Whinchat"
"http://dbpedia.org/resource/White_stork","White stork"
"http://dbpedia.org/resource/Willow_warbler","Willow warbler"
"http://dbpedia.org/resource/Woodchat_shrike","Woodchat shrike"
"http://dbpedia.org/resource/African_forest_elephant","African forest elephant"
"http://dbpedia.org/resource/African_penguin","African penguin"
"http://dbpedia.org/resource/Afrosoricida","Afrosoricida"
"http://dbpedia.org/resource/Afrotheria","Afrotheria"
"http://dbpedia.org/resource/Alpine_swift","Alpine swift"
"http://dbpedia.org/resource/Anomalure","Anomalure"
"http://dbpedia.org/resource/Aquatic_warbler","Aquatic warbler"
"http://dbpedia.org/resource/Asian_elephant","Asian elephant"
"http://dbpedia.org/resource/Australopithecus_afarensis","Australopithecus afarensis"
"http://dbpedia.org/resource/Baillon's_crake","Baillon's crake"
"http://dbpedia.org/resource/Barbary_dove","Barbary dove"
"http://dbpedia.org/resource/Barbary_macaque","Barbary macaque"
"http://dbpedia.org/resource/Beautiful_sunbird","Beautiful sunbird"
"http://dbpedia.org/resource/Binti_Jua","Binti Jua"
"http://dbpedia.org/resource/Black-crowned_tchagra","Black-crowned tchagra"
