"mGenre","name"
"http://dbpedia.org/resource/Motorsport","Motorsport"
"http://dbpedia.org/resource/Music_information_retrieval","Music information retrieval"
"http://dbpedia.org/resource/Music_of_Canada","Music of Canada"
"http://dbpedia.org/resource/Music_of_Colombia","Music of Colombia"
"http://dbpedia.org/resource/Music_of_Germany","Music of Germany"
"http://dbpedia.org/resource/Music_of_Mali","Music of Mali"
"http://dbpedia.org/resource/Music_of_Tanzania","Music of Tanzania"
"http://dbpedia.org/resource/Music_sequencer","Music sequencer"
"http://dbpedia.org/resource/NWOBHM","NWOBHM"
"http://dbpedia.org/resource/Narrative","Narrative"
"http://dbpedia.org/resource/Nashville_Sound","Nashville Sound"
"http://dbpedia.org/resource/Neo-romanticism","Neo-romanticism"
"http://dbpedia.org/resource/New_religious_movement","New religious movement"
"http://dbpedia.org/resource/New_wave","New wave"
"http://dbpedia.org/resource/New_wave_of_British_heavy_metal","New wave of British heavy metal"
"http://dbpedia.org/resource/Newspapers","Newspapers"
"http://dbpedia.org/resource/Office_suite","Office suite"
"http://dbpedia.org/resource/Online","Online"
"http://dbpedia.org/resource/Outdoor_cooking","Outdoor cooking"
"http://dbpedia.org/resource/Outsider_Music","Outsider Music"
"http://dbpedia.org/resource/P-funk","P-funk"
"http://dbpedia.org/resource/Palaeontology","Palaeontology"
"http://dbpedia.org/resource/Pancakes","Pancakes"
"http://dbpedia.org/resource/Parents","Parents"
"http://dbpedia.org/resource/Patriotic","Patriotic"
"http://dbpedia.org/resource/Performance","Performance"
"http://dbpedia.org/resource/Performance_Art","Performance Art"
"http://dbpedia.org/resource/Performance_poetry","Performance poetry"
"http://dbpedia.org/resource/Personal_information_management","Personal information management"
"http://dbpedia.org/resource/Pets","Pets"
"http://dbpedia.org/resource/Plain_old_telephone_service","Plain old telephone service"
"http://dbpedia.org/resource/Platform_games","Platform games"
"http://dbpedia.org/resource/Popular_Culture","Popular Culture"
"http://dbpedia.org/resource/Popular_science","Popular science"
"http://dbpedia.org/resource/Positive_psychology","Positive psychology"
"http://dbpedia.org/resource/Postdigital","Postdigital"
"http://dbpedia.org/resource/Power_pop","Power pop"
"http://dbpedia.org/resource/Program_optimization","Program optimization"
"http://dbpedia.org/resource/Protest","Protest"
"http://dbpedia.org/resource/Psychedelic_Rock","Psychedelic Rock"
"http://dbpedia.org/resource/R&B","R&B"
"http://dbpedia.org/resource/R&b","R&b"
"http://dbpedia.org/resource/Radio_broadcasting","Radio broadcasting"
"http://dbpedia.org/resource/Raga","Raga"
"http://dbpedia.org/resource/Rapid_Application_Development","Rapid Application Development"
"http://dbpedia.org/resource/Raï","Raï"
"http://dbpedia.org/resource/Real-Time_Strategy","Real-Time Strategy"
"http://dbpedia.org/resource/Real_life","Real life"
"http://dbpedia.org/resource/Religious","Religious"
"http://dbpedia.org/resource/Religious_music","Religious music"
"http://dbpedia.org/resource/Remote_Procedure_Call","Remote Procedure Call"
"http://dbpedia.org/resource/Research_and_Development","Research and Development"
"http://dbpedia.org/resource/Restaurants","Restaurants"
"http://dbpedia.org/resource/Restoration_Movement","Restoration Movement"
"http://dbpedia.org/resource/Rhythm_&_Blues","Rhythm & Blues"
"http://dbpedia.org/resource/Rhythm_and_Blues","Rhythm and Blues"
"http://dbpedia.org/resource/Ribaldry","Ribaldry"
"http://dbpedia.org/resource/Riddim","Riddim"
"http://dbpedia.org/resource/Rockabilly","Rockabilly"
"http://dbpedia.org/resource/Rockumentary","Rockumentary"
"http://dbpedia.org/resource/Role_Playing_Game","Role Playing Game"
"http://dbpedia.org/resource/Romance_(love)","Romance (love)"
"http://dbpedia.org/resource/Romance_novel","Romance novel"
"http://dbpedia.org/resource/Salsa_(dance)","Salsa (dance)"
"http://dbpedia.org/resource/Satiric","Satiric"
"http://dbpedia.org/resource/Saturday-morning_cartoon","Saturday-morning cartoon"
"http://dbpedia.org/resource/Scholarship","Scholarship"
"http://dbpedia.org/resource/Sci-Fi","Sci-Fi"
"http://dbpedia.org/resource/Sci-fi","Sci-fi"
"http://dbpedia.org/resource/Shoes","Shoes"
"http://dbpedia.org/resource/Shopping_Mall","Shopping Mall"
"http://dbpedia.org/resource/Sim_game","Sim game"
"http://dbpedia.org/resource/Single_(music)","Single (music)"
"http://dbpedia.org/resource/Slasher_film","Slasher film"
"http://dbpedia.org/resource/Social_History","Social History"
"http://dbpedia.org/resource/Social_software","Social software"
"http://dbpedia.org/resource/Software_Development_Kit","Software Development Kit"
"http://dbpedia.org/resource/Software_synthesizer","Software synthesizer"
"http://dbpedia.org/resource/Soul-jazz","Soul-jazz"
"http://dbpedia.org/resource/Soul_jazz","Soul jazz"
"http://dbpedia.org/resource/Space_rock","Space rock"
"http://dbpedia.org/resource/Speech_synthesizer","Speech synthesizer"
"http://dbpedia.org/resource/Stealth_game","Stealth game"
"http://dbpedia.org/resource/Supermarkets","Supermarkets"
"http://dbpedia.org/resource/Supply_Chain_Management","Supply Chain Management"
"http://dbpedia.org/resource/Surf_music","Surf music"
"http://dbpedia.org/resource/Surf_rock","Surf rock"
"http://dbpedia.org/resource/Swedish_death_metal","Swedish death metal"
"http://dbpedia.org/resource/Sweets","Sweets"
"http://dbpedia.org/resource/Symphonic_Black_Metal","Symphonic Black Metal"
"http://dbpedia.org/resource/Synth-pop","Synth-pop"
"http://dbpedia.org/resource/TV_show","TV show"
"http://dbpedia.org/resource/Tapping","Tapping"
"http://dbpedia.org/resource/Tech_house","Tech house"
"http://dbpedia.org/resource/Techno-thriller","Techno-thriller"
"http://dbpedia.org/resource/Teen","Teen"
"http://dbpedia.org/resource/Television_advertisement","Television advertisement"
"http://dbpedia.org/resource/Text_adventure","Text adventure"
"http://dbpedia.org/resource/Textbook","Textbook"
"http://dbpedia.org/resource/Thriller_(genre)","Thriller (genre)"
"http://dbpedia.org/resource/Tools","Tools"
"http://dbpedia.org/resource/Transformers_(toy_line)","Transformers (toy line)"
"http://dbpedia.org/resource/Tribute_album","Tribute album"
"http://dbpedia.org/resource/Trip-hop","Trip-hop"
"http://dbpedia.org/resource/True_crime","True crime"
"http://dbpedia.org/resource/Twee_pop","Twee pop"
"http://dbpedia.org/resource/Tycoon","Tycoon"
"http://dbpedia.org/resource/VPN","VPN"
"http://dbpedia.org/resource/Vedanta","Vedanta"
"http://dbpedia.org/resource/Videoconferencing","Videoconferencing"
"http://dbpedia.org/resource/Warship","Warship"
"http://dbpedia.org/resource/WebDAV","WebDAV"
"http://dbpedia.org/resource/Web_Service","Web Service"
"http://dbpedia.org/resource/Web_services","Web services"
"http://dbpedia.org/resource/Wildlife","Wildlife"
"http://dbpedia.org/resource/Windowing_system","Windowing system"
"http://dbpedia.org/resource/Word_puzzle","Word puzzle"
"http://dbpedia.org/resource/World_Music","World Music"
"http://dbpedia.org/resource/X3D","X3D"
"http://dbpedia.org/resource/1990s_in_music","1990s in music"
"http://dbpedia.org/resource/20th-century_classical_music","20th-century classical music"
"http://dbpedia.org/resource/A_Cappella","A Cappella"
"http://dbpedia.org/resource/Academic_publishing","Academic publishing"
"http://dbpedia.org/resource/Acapella","Acapella"
"http://dbpedia.org/resource/Acid_Jazz","Acid Jazz"
"http://dbpedia.org/resource/Acid_rock","Acid rock"
"http://dbpedia.org/resource/Action_Game","Action Game"
"http://dbpedia.org/resource/Adventure_games","Adventure games"
"http://dbpedia.org/resource/Advertising_Agency","Advertising Agency"
"http://dbpedia.org/resource/Advertising_agency","Advertising agency"
"http://dbpedia.org/resource/Alternative_Metal","Alternative Metal"
"http://dbpedia.org/resource/Ambient_House","Ambient House"
"http://dbpedia.org/resource/American_West","American West"
"http://dbpedia.org/resource/Anti-virus","Anti-virus"
"http://dbpedia.org/resource/Antivirus","Antivirus"
"http://dbpedia.org/resource/Aramean","Aramean"
"http://dbpedia.org/resource/Art_History","Art History"
"http://dbpedia.org/resource/Art_brut","Art brut"
"http://dbpedia.org/resource/Arthurian","Arthurian"
"http://dbpedia.org/resource/Artificial_Intelligence","Artificial Intelligence"
"http://dbpedia.org/resource/Athletic_shoe","Athletic shoe"
"http://dbpedia.org/resource/Automobiles","Automobiles"
"http://dbpedia.org/resource/Ballade_(forme_fixe)","Ballade (forme fixe)"
"http://dbpedia.org/resource/BattleTech_technology","BattleTech technology"
"http://dbpedia.org/resource/Baul","Baul"
"http://dbpedia.org/resource/Beatboxing","Beatboxing"
"http://dbpedia.org/resource/BeiDou","BeiDou"
"http://dbpedia.org/resource/Biblical_criticism","Biblical criticism"
"http://dbpedia.org/resource/Black_music","Black music"
"http://dbpedia.org/resource/Brass_Band","Brass Band"
"http://dbpedia.org/resource/Breakcore","Breakcore"
"http://dbpedia.org/resource/British_invasion","British invasion"
"http://dbpedia.org/resource/Bulletin_Board_System","Bulletin Board System"
"http://dbpedia.org/resource/Candomblé","Candomblé"
"http://dbpedia.org/resource/Car_game","Car game"
"http://dbpedia.org/resource/Cartoons","Cartoons"
"http://dbpedia.org/resource/Cathars","Cathars"
"http://dbpedia.org/resource/Celtic_Music","Celtic Music"
"http://dbpedia.org/resource/Changüí","Changüí"
"http://dbpedia.org/resource/Chanson","Chanson"
"http://dbpedia.org/resource/Chanson_de_geste","Chanson de geste"
"http://dbpedia.org/resource/Child_care","Child care"
"http://dbpedia.org/resource/Children's_Literature","Children's Literature"
"http://dbpedia.org/resource/Christian_denomination","Christian denomination"
"http://dbpedia.org/resource/Christmas_Carol","Christmas Carol"
"http://dbpedia.org/resource/Churches_of_Christ","Churches of Christ"
"http://dbpedia.org/resource/Computational_Physics","Computational Physics"
"http://dbpedia.org/resource/Computer-aided_engineering","Computer-aided engineering"
"http://dbpedia.org/resource/Computer_accessibility","Computer accessibility"
"http://dbpedia.org/resource/Concert_band","Concert band"
"http://dbpedia.org/resource/Contemporary_Music","Contemporary Music"
"http://dbpedia.org/resource/Contemporary_classical_music","Contemporary classical music"
"http://dbpedia.org/resource/Contemporary_worship_music","Contemporary worship music"
"http://dbpedia.org/resource/Crossover_Music","Crossover Music"
"http://dbpedia.org/resource/Culture_of_Brazil","Culture of Brazil"
"http://dbpedia.org/resource/Daemon_(computing)","Daemon (computing)"
"http://dbpedia.org/resource/Database_software","Database software"
"http://dbpedia.org/resource/Debate","Debate"
"http://dbpedia.org/resource/Deep_House","Deep House"
"http://dbpedia.org/resource/Desktop_Publishing","Desktop Publishing"
"http://dbpedia.org/resource/Digital_Audio_Workstation","Digital Audio Workstation"
"http://dbpedia.org/resource/Doom_Metal","Doom Metal"
"http://dbpedia.org/resource/Downtown_music","Downtown music"
"http://dbpedia.org/resource/Dunedin_sound","Dunedin sound"
"http://dbpedia.org/resource/Educational_Software","Educational Software"
"http://dbpedia.org/resource/Educational_game","Educational game"
"http://dbpedia.org/resource/Electroacoustic_music","Electroacoustic music"
"http://dbpedia.org/resource/Electronic_Design_Automation","Electronic Design Automation"
"http://dbpedia.org/resource/Eroge","Eroge"
"http://dbpedia.org/resource/Exotica","Exotica"
"http://dbpedia.org/resource/Fables","Fables"
"http://dbpedia.org/resource/Fair","Fair"
"http://dbpedia.org/resource/Fairy_tales","Fairy tales"
"http://dbpedia.org/resource/Fantastic","Fantastic"
"http://dbpedia.org/resource/File_Sharing","File Sharing"
"http://dbpedia.org/resource/Fine_Art","Fine Art"
"http://dbpedia.org/resource/Folk_Metal","Folk Metal"
"http://dbpedia.org/resource/Football_chant","Football chant"
"http://dbpedia.org/resource/Fusion_jazz","Fusion jazz"
"http://dbpedia.org/resource/G-Funk","G-Funk"
"http://dbpedia.org/resource/Garage_Rock","Garage Rock"
"http://dbpedia.org/resource/Ghazal","Ghazal"
"http://dbpedia.org/resource/Gospel_Music","Gospel Music"
"http://dbpedia.org/resource/Gothic_Metal","Gothic Metal"
"http://dbpedia.org/resource/Graph_(discrete_mathematics)","Graph (discrete mathematics)"
"http://dbpedia.org/resource/Graphic_novels","Graphic novels"
"http://dbpedia.org/resource/Gregorian_Chant","Gregorian Chant"
"http://dbpedia.org/resource/Guitars","Guitars"
"http://dbpedia.org/resource/Halal","Halal"
"http://dbpedia.org/resource/Hidden_camera","Hidden camera"
"http://dbpedia.org/resource/Hindustan","Hindustan"
"http://dbpedia.org/resource/Hymns","Hymns"
"http://dbpedia.org/resource/IMAP","IMAP"
"http://dbpedia.org/resource/Intelligent_Dance_Music","Intelligent Dance Music"
"http://dbpedia.org/resource/Interactive_television","Interactive television"
"http://dbpedia.org/resource/Irish_Fiddle","Irish Fiddle"
"http://dbpedia.org/resource/Irish_Literature","Irish Literature"
"http://dbpedia.org/resource/J-Pop","J-Pop"
"http://dbpedia.org/resource/JPop","JPop"
"http://dbpedia.org/resource/Japanese_Cuisine","Japanese Cuisine"
"http://dbpedia.org/resource/Jive_(dance)","Jive (dance)"
"http://dbpedia.org/resource/Jump-up_(drum_and_bass)","Jump-up (drum and bass)"
"http://dbpedia.org/resource/Jungle_(music)","Jungle (music)"
"http://dbpedia.org/resource/Kuchipudi","Kuchipudi"
"http://dbpedia.org/resource/Lambada","Lambada"
"http://dbpedia.org/resource/Learning_Management_System","Learning Management System"
"http://dbpedia.org/resource/List_of_LGBT_periodicals","List of LGBT periodicals"
"http://dbpedia.org/resource/Llanero","Llanero"
"http://dbpedia.org/resource/Lolicon","Lolicon"
"http://dbpedia.org/resource/Love–hate_relationship","Love–hate relationship"
"http://dbpedia.org/resource/Madrigal","Madrigal"
"http://dbpedia.org/resource/Magazines","Magazines"
"http://dbpedia.org/resource/March_music","March music"
"http://dbpedia.org/resource/Mass_market_paperback","Mass market paperback"
"http://dbpedia.org/resource/Memoirs","Memoirs"
"http://dbpedia.org/resource/Memory_allocation","Memory allocation"
"http://dbpedia.org/resource/Mental_Health","Mental Health"
"http://dbpedia.org/resource/Message-oriented_middleware","Message-oriented middleware"
"http://dbpedia.org/resource/Message_board","Message board"
"http://dbpedia.org/resource/Metal_music","Metal music"
"http://dbpedia.org/resource/Modern_classical_music","Modern classical music"
"http://dbpedia.org/resource/Motorcycles","Motorcycles"
"http://dbpedia.org/resource/Murder_mystery_game","Murder mystery game"
"http://dbpedia.org/resource/Music_of_Italy","Music of Italy"
"http://dbpedia.org/resource/Music_of_Mongolia","Music of Mongolia"
"http://dbpedia.org/resource/Music_of_Montenegro","Music of Montenegro"
"http://dbpedia.org/resource/Music_of_Quebec","Music of Quebec"
"http://dbpedia.org/resource/Musical_Notation","Musical Notation"
"http://dbpedia.org/resource/Musical_form","Musical form"
"http://dbpedia.org/resource/Musique_concrete","Musique concrete"
"http://dbpedia.org/resource/Mystery_Play","Mystery Play"
"http://dbpedia.org/resource/National_Socialist_Black_Metal","National Socialist Black Metal"
"http://dbpedia.org/resource/Neoclassical_dark_wave","Neoclassical dark wave"
"http://dbpedia.org/resource/New_Wave_Music","New Wave Music"
"http://dbpedia.org/resource/New_media","New media"
"http://dbpedia.org/resource/News_Of_The_World_(album)","News Of The World (album)"
"http://dbpedia.org/resource/Noise_reduction","Noise reduction"
"http://dbpedia.org/resource/Noise_rock","Noise rock"
"http://dbpedia.org/resource/Novels","Novels"
"http://dbpedia.org/resource/Nu_Jazz","Nu Jazz"
"http://dbpedia.org/resource/Nu_Metal","Nu Metal"
"http://dbpedia.org/resource/Object_Request_Broker","Object Request Broker"
